1026 	 0.281800 	 0.007600 	 0.037700 	 0.002500 	 0.446900 	 0.211700 	 0.027400 	 0.063300 	 0.002700 	 0.613400 	 0.284600 	 0.030900 	 0.010600 	 0.970100 	 0.210000 	 0.071100 	 0.080600 	 0.002700 	 1.340900 	 0.618500 	 0.035400 	 0.071500 	 0.005000 	 0.768900
1027 	 0.127500 	 0.005500 	 0.019700 	 0.002600 	 2.682500 	 0.163400 	 0.037700 	 0.048800 	 0.002800 	 1.664000 	 0.220000 	 0.024300 	 0.007700 	 4.541100 	 0.137400 	 0.009200 	 0.020900 	 0.002600 	 1.798500 	 0.518800 	 0.050000 	 0.017100 	 0.012900 	 1.102400
1028 	 2.639800 	 0.022200 	 0.110700 	 0.003300 	 0.688600 	 0.685600 	 0.024800 	 0.081200 	 0.003400 	 0.829900 	 5.699200 	 0.033000 	 0.015000 	 0.653500 	 0.570000 	 0.025400 	 0.070900 	 0.003400 	 1.102000 	 46.655900 	 0.266700 	 0.237900 	 0.014900 	 0.659300
1030 	 0.683300 	 0.009700 	 0.037800 	 0.001800 	 0.207900 	 0.401900 	 0.010100 	 0.044400 	 0.000000 	 0.000000 	 0.350800 	 53.961400 	 2.433100 	 217.213800 	 0.692600 	 0.010000 	 0.038700 	 0.001900 	 0.210300 	 7205760584908800.000000 	 3771263090688.000000 	 1006580531200.000000 	 51390701568.000000 	 1318990381056.000000
1032 	 0.247000 	 0.002500 	 0.005800 	 0.000700 	 0.141000 	 0.301300 	 0.003600 	 0.008100 	 0.000600 	 0.149000 	 447.106000 	 0.393900 	 0.021700 	 0.338900 	 0.547600 	 0.012000 	 0.008900 	 0.001400 	 0.348600 	 32.739100 	 0.078000 	 0.152600 	 0.011700 	 0.266500
1034 	 2.033600 	 0.018500 	 0.073300 	 0.002600 	 1.225900 	 0.986500 	 0.038700 	 0.102700 	 0.002600 	 1.301100 	 0.381100 	 0.037500 	 0.012800 	 0.555800 	 1.012300 	 0.040300 	 0.104200 	 0.002600 	 1.553800 	 0.595700 	 0.047800 	 0.036900 	 0.013400 	 0.549000
1036 	 0.176400 	 0.007300 	 0.036100 	 0.002600 	 0.282300 	 0.173900 	 0.032800 	 0.070800 	 0.002600 	 0.316700 	 0.144300 	 0.030100 	 0.007200 	 3.848100 	 0.169700 	 0.068200 	 0.073200 	 0.008500 	 0.490600 	 0.303800 	 0.032300 	 0.101000 	 0.006300 	 2.233500
1038 	 0.082800 	 0.005500 	 0.019100 	 0.003000 	 0.844600 	 0.048700 	 0.011000 	 0.017000 	 0.002600 	 0.557800 	 0.445200 	 0.012600 	 0.008700 	 0.958900 	 0.046100 	 0.028000 	 0.017500 	 0.007800 	 0.488200 	 4.522500 	 0.102300 	 0.260200 	 0.008100 	 0.930900
1039 	 6.014500 	 0.026800 	 0.075400 	 0.002100 	 0.249400 	 2.746700 	 0.038700 	 0.075900 	 0.002000 	 0.307900 	 0.652900 	 0.028600 	 0.009100 	 0.548400 	 0.894100 	 0.012300 	 0.031600 	 0.000300 	 0.016100 	 118008176.000000 	 4065537.000000 	 337126.843800 	 2069770.000000 	 44010511574626907616619599317195292672.000000
1040 	 0.558600 	 0.014000 	 0.046200 	 0.002600 	 0.554500 	 0.675500 	 0.021500 	 0.092600 	 0.000100 	 0.040800 	 1.020000 	 338.081600 	 4.583400 	 84.321100 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan 	 nan
1041 	 1.718500 	 0.009900 	 0.041400 	 0.001100 	 0.140200 	 0.331500 	 0.018200 	 0.051900 	 0.001200 	 0.108500 	 0.114600 	 0.017600 	 0.004000 	 1.129300 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
1042 	 0.451400 	 0.010600 	 0.042100 	 0.002900 	 0.612900 	 0.247100 	 0.031100 	 0.066000 	 0.002700 	 0.615400 	 0.257100 	 0.026400 	 0.008900 	 3.611200 	 0.445200 	 0.057300 	 0.096900 	 0.002700 	 0.618300 	 0.528800 	 0.075000 	 0.054200 	 0.014600 	 4.356100
1043 	 6.635500 	 0.026900 	 0.070900 	 0.003300 	 1.242200 	 0.371600 	 0.029900 	 0.047100 	 0.003500 	 3.222400 	 0.462600 	 0.010000 	 0.004700 	 1.185100 	 11.099400 	 0.161400 	 0.142000 	 0.004100 	 15.397200 	 87.520200 	 0.362500 	 0.675600 	 0.059800 	 1.443800
1044 	 4.894900 	 0.014400 	 0.035200 	 0.001500 	 0.143800 	 0.794700 	 0.027100 	 0.036500 	 0.002100 	 0.336200 	 1.007200 	 0.008700 	 0.003400 	 0.133100 	 0.239300 	 0.026700 	 0.027600 	 0.004400 	 1.851400 	 2.469100 	 0.012500 	 0.033000 	 0.001600 	 0.126700
