1061 	 0.103700 	 0.013300 	 0.031700 	 0.001400 	 0.148400 	 0.286900 	 0.022400 	 0.009000 	 1.795800 
1067 	 0.054300 	 0.036200 	 0.225800 	 0.012900 	 1.165200 	 0.067400 	 0.012700 	 0.006300 	 2.771600 
1069 	 1.620800 	 0.002800 	 0.036100 	 0.000400 	 0.007700 	 0.613000 	 19.749500 	 287.994000 	 9117.030300 
1071 	 0.073400 	 0.017500 	 0.026900 	 0.002300 	 0.557600 	 0.260900 	 0.010000 	 0.005000 	 0.742100 
1075 	 0.237200 	 0.009000 	 0.027700 	 0.004500 	 8.429400 	 0.023000 	 0.008600 	 0.013400 	 1.912100 
1076 	 1.301300 	 0.010900 	 0.042800 	 0.000000 	 0.000900 	 0.513500 	 13.106900 	 2.005100 	 1490.435400 
1079 	 0.151200 	 0.006400 	 0.021600 	 0.000000 	 0.148300 	 0.000000 	 0.000000 	 0.000001 	 0.000000 
1080 	 142.391100 	 0.412000 	 1.138400 	 0.033000 	 4.022000 	 0.011500 	 0.002300 	 0.003200 	 0.852500 
1082 	 2.296100 	 0.033800 	 0.100300 	 0.008400 	 0.927900 	 0.045700 	 0.012500 	 0.026100 	 10.940700 
1083 	 1.629500 	 0.060800 	 0.240900 	 0.000400 	 0.037900 	 1.694000 	 55.217300 	 16.854300 	 2262.990500 
1084 	 2.185800 	 0.066900 	 0.218700 	 0.003900 	 0.509800 	 1.651400 	 0.080700 	 0.029000 	 3.027300 
1088 	 69.564500 	 0.156500 	 0.621500 	 0.013400 	 2.254600 	 0.328100 	 0.010300 	 0.001600 	 0.155600 
1089 	 1.587800 	 0.071000 	 0.235900 	 0.003000 	 0.393800 	 0.819400 	 0.210700 	 0.035900 	 2.657300 
1090 	 1.057100 	 0.042300 	 0.119400 	 0.003600 	 0.520300 	 0.567600 	 0.016000 	 0.004600 	 0.690100 
1094 	 0.360600 	 0.029100 	 0.050800 	 0.003500 	 0.636900 	 0.526900 	 0.121700 	 0.029800 	 2.760600 
1099 	 0.330800 	 0.009100 	 0.036700 	 0.003300 	 0.837900 	 0.031500 	 0.064600 	 0.021500 	 1.351000 
1101 	 1.728400 	 0.039100 	 0.107100 	 0.000500 	 0.001300 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
1102 	 1.133800 	 0.041300 	 0.208600 	 0.014500 	 2.311700 	 21.604800 	 6.435900 	 1641.288500 	 125880.929700 
1103 	 35.878000 	 0.084400 	 0.340400 	 0.006100 	 0.865400 	 0.015200 	 0.008900 	 0.029300 	 7.793000 
1107 	 0.086100 	 0.007400 	 0.032900 	 0.004100 	 0.742100 	 0.113700 	 0.113500 	 0.093700 	 5.552600 
1109 	 5931.932600 	 0.410900 	 2.148800 	 0.010200 	 2.937400 	 0.024600 	 0.005600 	 0.008900 	 1.952200 
1111 	 1.669600 	 0.065500 	 0.168900 	 0.004000 	 0.873100 	 0.514000 	 0.048000 	 0.012000 	 3.307300 
1112 	 2.240700 	 0.033600 	 0.074700 	 0.009300 	 1.234000 	 0.007400 	 0.004000 	 0.005600 	 0.146000 
1114 	 0.215500 	 0.010700 	 0.061200 	 0.003600 	 0.398700 	 29.439300 	 0.309000 	 0.001696 	 0.098300 
1118 	 17.780700 	 0.179000 	 0.274700 	 0.013900 	 2.849100 	 3.162200 	 0.122800 	 0.022400 	 1.228100 
1122 	 1.004100 	 0.018900 	 0.057000 	 0.004300 	 1.183900 	 0.018800 	 0.006300 	 0.009400 	 1.219900 
1123 	 4.341200 	 0.151700 	 0.632700 	 0.064500 	 59.971100 	 0.066100 	 0.821600 	 0.008600 	 0.196800 
1124 	 1.657300 	 0.025900 	 0.121000 	 0.006200 	 1.628300 	 0.039300 	 0.014000 	 0.024700 	 7.469400 
1125 	 31.292200 	 0.200700 	 1.030500 	 0.023600 	 2.406900 	 0.901700 	 0.110200 	 9.040400 	 357.544500 
1126 	 0.854600 	 0.024800 	 0.094000 	 0.000300 	 0.158900 	 0.000000 	 0.000000 	 0.000000 	 0.000000 
1128 	 6.184600 	 0.059900 	 0.268800 	 0.011600 	 3.151200 	 0.111200 	 0.021900 	 0.028800 	 3.287400 
1130 	 0.126500 	 0.026900 	 0.048100 	 0.008700 	 16.629200 	 0.686500 	 0.015600 	 0.010500 	 1.580100 
1132 	 5.787100 	 0.131600 	 0.450200 	 0.027300 	 2.517400 	 1367.047500 	 0.840100 	 0.000636 	 0.013100 
1135 	 0.771400 	 0.023200 	 0.103200 	 0.007700 	 1.411600 	 0.032600 	 0.018100 	 0.096800 	 9.199300 
1137 	 0.595500 	 0.071300 	 0.136900 	 0.005200 	 2.358400 	 1.031100 	 0.138700 	 0.040000 	 2.649500 
1138 	 0.435300 	 0.016600 	 0.080300 	 0.003000 	 0.347000 	 87.952900 	 0.777400 	 0.166900 	 2.344700 
1139 	 11.011100 	 0.087500 	 0.308000 	 0.012100 	 5.350500 	 0.148600 	 0.016800 	 0.012000 	 1.550300 
1140 	 0.145700 	 0.011100 	 0.041000 	 0.001200 	 0.267300 	 0.419400 	 0.026000 	 0.008800 	 0.454500 
1144 	 2.745400 	 0.170900 	 0.448800 	 0.011000 	 2.437600 	 0.504400 	 0.169400 	 0.022200 	 5.036600 
1147 	 12.331800 	 0.263300 	 1.193800 	 0.006100 	 0.821600 	 0.000021 	 0.000000 	 0.000000 	 0.000000 
1149 	 0.086700 	 0.003400 	 0.018900 	 0.001100 	 0.133200 	 0.027600 	 0.090900 	 0.021200 	 9.876800 
1150 	 2.466200 	 0.106900 	 0.331800 	 0.000300 	 0.078200 	 7.090000 	 0.138500 	 12.785100 	 10457.300800 
1151 	 245.254700 	 1.832900 	 50.295400 	 0.041800 	 3.766800 	 0.388200 	 0.046300 	 0.001900 	 0.045800 
1001 	 0.128800 	 0.009600 	 0.019700 	 0.001400 	 0.279500 	 0.349400 	 0.007300 	 0.002800 	 0.519200 
1009 	 0.638300 	 0.027100 	 0.063600 	 0.002300 	 0.368600 	 1.138200 	 0.151000 	 0.066100 	 23.188900 
1011 	 20.116500 	 0.032600 	 0.114000 	 0.002700 	 0.524800 	 1.973700 	 0.064200 	 0.043700 	 7.283200 
1012 	 0.265800 	 0.014100 	 0.034800 	 0.003200 	 1.081900 	 1.680200 	 0.045600 	 0.019100 	 3.902200 
1013 	 0.078100 	 0.013000 	 0.020000 	 0.002100 	 0.402000 	 0.190400 	 0.005200 	 0.002900 	 0.266500 
1015 	 0.861300 	 0.056200 	 0.177700 	 0.003600 	 0.515100 	 0.442700 	 0.131400 	 0.019700 	 1.803300 
1016 	 0.073500 	 0.011200 	 0.010500 	 0.001800 	 0.372400 	 0.494200 	 0.007900 	 0.003600 	 0.408900 
1017 	 0.018600 	 0.003100 	 0.006400 	 0.001800 	 0.337400 	 0.141200 	 0.002300 	 0.001800 	 0.292900 
1018 	 0.110600 	 0.020100 	 0.024500 	 0.002900 	 0.927800 	 0.275800 	 0.006000 	 0.003200 	 0.650700 
1019 	 0.872100 	 0.011500 	 0.030800 	 0.001700 	 0.210500 	 5.247700 	 0.077300 	 0.012400 	 1.671700 
1020 	 12.092400 	 0.057300 	 0.125400 	 0.002000 	 0.350100 	 0.132700 	 0.028100 	 0.009800 	 4.267200 
1021 	 0.261300 	 0.028000 	 0.065700 	 0.003300 	 1.323100 	 1.059400 	 0.038900 	 0.016500 	 3.383100 
1024 	 0.436900 	 0.006100 	 0.018000 	 0.001700 	 0.242500 	 1.597500 	 0.023600 	 0.017700 	 5.758800 
1025 	 0.257300 	 0.008200 	 0.012500 	 0.000700 	 0.106700 	 0.348400 	 0.005000 	 0.001700 	 0.262400 
1026 	 0.273900 	 0.012200 	 0.037500 	 0.002500 	 0.504000 	 1.214700 	 0.061300 	 0.012700 	 0.971500 
1027 	 0.065900 	 0.007000 	 0.017000 	 0.002300 	 2.076500 	 0.226600 	 0.015400 	 0.012000 	 1.049400 
1028 	 0.622700 	 0.011700 	 0.057400 	 0.003300 	 0.670500 	 6.734900 	 1.466200 	 0.030500 	 0.684200 
1030 	 0.782600 	 0.010600 	 0.041100 	 0.000100 	 0.001500 	 0.000167 	 0.000000 	 0.000000 	 0.000000 
1032 	 0.371400 	 0.006200 	 0.008600 	 0.000700 	 0.122600 	 0.266000 	 0.017500 	 0.004200 	 0.418900 
1034 	 2.028200 	 0.018500 	 0.073100 	 0.000100 	 0.062600 	 0.000004 	 0.000000 	 0.000000 	 0.000000 
1036 	 0.174100 	 0.032800 	 0.070800 	 0.002600 	 0.316600 	 0.144600 	 0.030200 	 0.007200 	 3.851600 
1038 	 0.049000 	 0.011100 	 0.017000 	 0.002600 	 0.562300 	 0.442200 	 0.012500 	 0.008700 	 0.986900 
1039 	 2.846600 	 0.041500 	 0.088000 	 0.002100 	 0.295100 	 0.313000 	 0.030100 	 0.006800 	 0.635600 
1041 	 0.537500 	 0.002700 	 0.015000 	 0.000100 	 0.002500 	 0.000007 	 0.000000 	 0.000002 	 0.000000 
1042 	 0.248600 	 0.030300 	 0.063600 	 0.002800 	 0.635400 	 0.259600 	 0.027200 	 0.009300 	 3.770400 
1043 	 0.486500 	 0.003700 	 0.014100 	 0.000400 	 0.005700 	 280.931100 	 1088.188100 	 8151.851100 	 472678.625000 
1044 	 0.849600 	 0.027600 	 0.037100 	 0.002100 	 0.326900 	 1.027600 	 0.009400 	 0.003500 	 0.130200 
1047 	 0.065200 	 0.013900 	 0.025200 	 0.003500 	 1.842500 	 0.185800 	 0.003600 	 0.002600 	 0.458700 
1048 	 0.028800 	 0.006200 	 0.009600 	 0.001500 	 0.213900 	 0.139400 	 0.003900 	 0.002500 	 0.485700 
1050 	 0.029200 	 0.005400 	 0.007700 	 0.000900 	 0.188200 	 0.111600 	 0.002800 	 0.002000 	 0.858300 
1053 	 0.037400 	 0.013800 	 0.020800 	 0.002100 	 0.388800 	 0.145500 	 0.007300 	 0.004400 	 1.153600 
1057 	 0.132900 	 0.014100 	 0.020000 	 0.001300 	 1.163900 	 0.247900 	 0.007900 	 0.003500 	 0.580700 
1058 	 0.096500 	 0.012900 	 0.014200 	 0.001800 	 0.378500 	 0.413100 	 0.006800 	 0.003100 	 0.498200 
1059 	 6.886500 	 0.113000 	 0.409600 	 0.005100 	 1.437600 	 0.461500 	 0.111800 	 0.019600 	 1.674900 
1061 	 0.047900 	 0.006100 	 0.013800 	 0.000600 	 0.066400 	 0.102400 	 0.007900 	 0.003500 	 0.600700 
1071 	 0.079500 	 0.016500 	 0.026200 	 0.002100 	 0.455700 	 0.255000 	 0.010300 	 0.004000 	 0.809400 
1075 	 0.162000 	 0.018100 	 0.023500 	 0.002200 	 11.057300 	 0.534900 	 0.015700 	 0.008000 	 2.193600 
1076 	 0.184100 	 0.011300 	 0.029900 	 0.001100 	 0.218800 	 0.197400 	 0.005700 	 0.002800 	 0.710300 
1079 	 0.114500 	 0.004600 	 0.017300 	 0.001400 	 0.975500 	 7.929800 	 0.762400 	 0.034000 	 0.591500 
1080 	 3.349500 	 0.044700 	 0.086500 	 0.002300 	 0.462000 	 0.547400 	 0.045900 	 0.007800 	 0.441100 
1082 	 0.492000 	 0.016500 	 0.030600 	 0.001500 	 0.174400 	 1.705700 	 0.013500 	 0.004900 	 0.298000 
1083 	 0.236200 	 0.006600 	 0.030600 	 0.001800 	 0.194200 	 2.017500 	 0.217300 	 0.045500 	 2.129200 
1084 	 4.913100 	 0.074800 	 0.259200 	 0.003800 	 0.624000 	 2.990200 	 0.109900 	 0.055200 	 2.322300 
1089 	 1.243900 	 0.062200 	 0.208100 	 0.002600 	 0.380400 	 0.491800 	 0.151100 	 0.018600 	 2.177800 
1094 	 0.306900 	 0.041300 	 0.083800 	 0.003000 	 0.680100 	 0.324600 	 0.056600 	 0.016600 	 5.129700 
1099 	 0.073800 	 0.008400 	 0.016600 	 0.001200 	 0.288900 	 0.312600 	 0.008100 	 0.005400 	 0.594400 
1102 	 0.962200 	 0.029200 	 0.102700 	 0.003400 	 0.416500 	 0.594200 	 0.122000 	 0.035500 	 8.617300 
1103 	 4.387700 	 0.056600 	 0.166900 	 0.003400 	 0.464200 	 0.462000 	 0.085700 	 0.012000 	 1.086700 
1107 	 0.218700 	 0.032700 	 0.052800 	 0.004400 	 1.423400 	 0.636700 	 0.159800 	 0.038700 	 3.053600 
1111 	 4.341200 	 0.090200 	 0.243000 	 0.004000 	 1.060900 	 0.844700 	 0.114700 	 0.020700 	 3.548000 
1112 	 0.320000 	 0.016900 	 0.020000 	 0.001600 	 0.249500 	 1.030600 	 0.009400 	 0.004000 	 0.409800 
1114 	 0.137100 	 0.033700 	 0.086000 	 0.002800 	 0.319800 	 0.172400 	 0.035000 	 0.005300 	 0.626800 
1118 	 28.936300 	 0.011900 	 0.037000 	 0.000500 	 0.075600 	 0.068100 	 0.003000 	 0.001400 	 0.159100 
1120 	 0.988300 	 0.040200 	 0.225500 	 0.006500 	 4.203500 	 0.134600 	 0.034600 	 0.012500 	 2.162600 
1122 	 0.327500 	 0.041200 	 0.070600 	 0.003300 	 1.594100 	 0.430300 	 0.030600 	 0.010000 	 1.307800 
1123 	 0.083100 	 0.011800 	 0.024300 	 0.002400 	 2.080700 	 0.460200 	 0.010000 	 0.006300 	 1.368000 
1124 	 0.248300 	 0.018000 	 0.052400 	 0.002000 	 0.649600 	 0.397200 	 0.022000 	 0.007900 	 1.507100 
1125 	 0.008500 	 0.000900 	 0.006900 	 0.000100 	 0.000400 	 15.430000 	 68.315500 	 24.796500 	 1204.043800 
1126 	 14.253200 	 0.060500 	 0.219100 	 0.003200 	 1.030400 	 0.697400 	 0.058100 	 0.010200 	 0.689900 
1128 	 0.134700 	 0.013300 	 0.036400 	 0.002200 	 1.281000 	 0.439900 	 0.009400 	 0.005000 	 0.770900 
1130 	 0.044800 	 0.010000 	 0.018200 	 0.002200 	 3.730900 	 0.301100 	 0.007300 	 0.004800 	 1.171000 
1132 	 0.266200 	 0.014100 	 0.023000 	 0.001200 	 0.113700 	 0.986500 	 0.012600 	 0.002800 	 0.358600 
1135 	 0.163500 	 0.021000 	 0.057700 	 0.004500 	 1.021200 	 0.980100 	 0.024400 	 0.010400 	 0.918700 
1136 	 179.439900 	 0.125100 	 0.650100 	 0.005500 	 1.063800 	 166.530900 	 3.838900 	 0.267700 	 7.939900 
1137 	 0.399300 	 0.038200 	 0.078700 	 0.003700 	 1.414200 	 1.547500 	 0.097500 	 0.035200 	 1.978200 
1138 	 0.129000 	 0.010500 	 0.032800 	 0.001400 	 0.135600 	 1.058400 	 0.020400 	 0.007200 	 0.600400 
1139 	 6.594200 	 0.039600 	 0.135200 	 0.005200 	 7.800900 	 18.264000 	 0.627000 	 0.037100 	 1.203500 
1140 	 0.144500 	 0.011400 	 0.040700 	 0.001200 	 0.260500 	 0.338600 	 0.025100 	 0.008100 	 0.471100 
1142 	 0.103500 	 0.007500 	 0.012200 	 0.001100 	 0.480300 	 0.475900 	 0.006400 	 0.003700 	 0.349300 
1143 	 0.012600 	 0.002600 	 0.004600 	 0.000800 	 0.720600 	 0.098100 	 0.002300 	 0.002300 	 0.548000 
1144 	 3.627600 	 0.038500 	 0.185500 	 0.003600 	 0.924900 	 0.375200 	 0.058300 	 0.021700 	 2.963400 
1147 	 5.759500 	 0.057400 	 0.229500 	 0.002900 	 0.617600 	 1.403100 	 0.052200 	 0.012300 	 0.422400 
1149 	 0.070800 	 0.011400 	 0.027300 	 0.001200 	 0.141900 	 0.197900 	 0.011700 	 0.003000 	 0.519000 
1150 	 0.399700 	 0.010000 	 0.038600 	 0.003300 	 0.433000 	 1.379300 	 0.035800 	 0.031100 	 6.121600 
1151 	 0.645300 	 0.015900 	 0.028000 	 0.001500 	 0.374600 	 1.115900 	 0.020600 	 0.006700 	 0.295000 
1155 	 0.043000 	 0.008900 	 0.013100 	 0.001700 	 0.470500 	 0.228000 	 0.005900 	 0.002400 	 0.200600 
1159 	 8.362400 	 0.066700 	 0.222900 	 0.004700 	 0.786800 	 0.450400 	 0.051200 	 0.019800 	 4.137100 
1163 	 12.223000 	 0.118300 	 0.505400 	 0.004400 	 0.447400 	 0.741600 	 0.097800 	 0.014200 	 1.050500 
1164 	 21.688500 	 0.026500 	 0.117600 	 0.002000 	 0.310100 	 324.311700 	 8.732500 	 5.307600 	 695.884600 
1165 	 0.394000 	 0.001300 	 0.018700 	 0.000200 	 0.000900 	 10.750000 	 2399.619900 	 59.157000 	 3074.072000 
1167 	 1.223500 	 0.022100 	 0.107200 	 0.002800 	 0.560000 	 0.006100 	 0.003900 	 0.004100 	 0.436000 
1169 	 0.138000 	 0.008700 	 0.025200 	 0.001200 	 0.265400 	 0.759700 	 0.021200 	 0.006000 	 0.622100 
1171 	 0.032500 	 0.006500 	 0.011600 	 0.001000 	 0.327700 	 0.162500 	 0.005200 	 0.004000 	 1.188700 
1178 	 109.216000 	 0.102200 	 0.731900 	 0.004400 	 1.285000 	 0.113400 	 0.291600 	 0.091400 	 4.239500 
1181 	 0.900600 	 0.014800 	 0.049900 	 0.004100 	 0.921000 	 4.399200 	 0.149500 	 0.076600 	 12.176600 
1194 	 0.142000 	 0.006300 	 0.009500 	 0.000600 	 0.120700 	 0.318700 	 0.007800 	 0.003100 	 0.237900 
1196 	 3.432000 	 0.069100 	 0.318800 	 0.004600 	 0.751500 	 0.324800 	 0.066000 	 0.015200 	 1.593900 
1198 	 0.599100 	 0.041700 	 0.257300 	 0.008800 	 11.542700 	 0.152300 	 0.065100 	 0.026700 	 3.988400 
1199 	 0.127700 	 0.043200 	 0.114600 	 0.004100 	 0.553400 	 0.337000 	 0.066500 	 0.016600 	 6.141900 
1201 	 0.454800 	 0.005600 	 0.012700 	 0.000500 	 0.127400 	 0.107500 	 0.011000 	 0.003300 	 0.690800 
1202 	 1.032000 	 0.054400 	 0.169000 	 0.003400 	 0.860100 	 0.280600 	 0.092100 	 0.015400 	 4.233200 
1203 	 1.255500 	 0.021200 	 0.086400 	 0.000200 	 0.013200 	 0.000315 	 0.000000 	 0.000000 	 0.000000 
1204 	 0.114700 	 0.006700 	 0.016100 	 0.001400 	 0.177000 	 2.594800 	 0.023000 	 0.003900 	 0.399200 
1206 	 0.555000 	 0.115500 	 0.358600 	 0.009400 	 17.406400 	 0.334500 	 0.164400 	 0.036000 	 2.313600 
1208 	 0.714300 	 0.060200 	 0.222400 	 0.005900 	 3.019500 	 0.753600 	 0.058000 	 0.023900 	 5.649500 
1211 	 0.656700 	 0.003300 	 0.027900 	 0.000500 	 0.019000 	 0.000002 	 0.000000 	 0.000000 	 0.000000 
1212 	 0.086600 	 0.018300 	 0.032800 	 0.004300 	 2.114600 	 0.232400 	 0.005400 	 0.003800 	 0.448000 
1220 	 0.335000 	 0.012100 	 0.055800 	 0.003300 	 1.077700 	 0.018100 	 0.013100 	 0.027200 	 4.006400 
1221 	 0.876300 	 0.029200 	 0.042500 	 0.002500 	 0.410400 	 2.497000 	 0.111900 	 0.037600 	 1.494900 
1223 	 0.678200 	 0.051200 	 0.131600 	 0.002500 	 0.504400 	 0.213300 	 0.112400 	 0.021800 	 4.875900 
1228 	 0.116500 	 0.025400 	 0.069100 	 0.002400 	 3.209900 	 0.163000 	 0.015200 	 0.006100 	 4.632100 
1231 	 1.691600 	 0.075400 	 0.162100 	 0.004800 	 3.729500 	 0.639000 	 0.165900 	 0.026700 	 4.067600 
1233 	 0.184200 	 0.004100 	 0.012100 	 0.001200 	 0.171700 	 11.012800 	 0.118900 	 0.015800 	 0.577500 
1239 	 0.135300 	 0.017900 	 0.026700 	 0.002400 	 0.294500 	 0.823600 	 0.020800 	 0.007200 	 0.640500 
1241 	 0.657200 	 0.046900 	 0.130600 	 0.002400 	 0.510700 	 0.237400 	 0.094000 	 0.019900 	 1.860000 
1243 	 0.362600 	 0.020000 	 0.057700 	 0.001300 	 0.194600 	 0.269500 	 0.029100 	 0.006000 	 0.580900 
1255 	 0.680500 	 0.019500 	 0.105100 	 0.006200 	 13.955100 	 2076000000000.000000 	 112037678022656.000000 	 44943204679680.000000 	 468601635078144.000000 
1259 	 0.130500 	 0.007400 	 0.016200 	 0.000800 	 0.089600 	 0.371600 	 0.010200 	 0.004900 	 1.168200 
1261 	 1.267000 	 0.057200 	 0.151600 	 0.005600 	 0.723800 	 3.534800 	 0.094700 	 0.044300 	 2.729400 
1264 	 1.215600 	 0.037900 	 0.145700 	 0.004000 	 0.526300 	 0.600700 	 0.085100 	 0.019700 	 1.829200 
1266 	 0.154000 	 0.026500 	 0.069100 	 0.002500 	 0.496900 	 0.198600 	 0.027600 	 0.007200 	 2.449400 
1267 	 0.425900 	 0.030600 	 0.062800 	 0.003000 	 0.882500 	 0.574400 	 0.020000 	 0.007400 	 1.044300 
1269 	 0.101400 	 0.016300 	 0.042700 	 0.001800 	 3.993200 	 0.194800 	 0.014900 	 0.005700 	 0.928500 
1274 	 0.306100 	 0.026100 	 0.063700 	 0.002500 	 0.592900 	 0.395100 	 0.036200 	 0.013700 	 3.193900 
1275 	 0.060900 	 0.011700 	 0.023500 	 0.001700 	 0.419100 	 0.175200 	 0.007200 	 0.004000 	 1.258000 
1276 	 1.087900 	 0.036700 	 0.160400 	 0.004900 	 0.875600 	 0.120700 	 0.029500 	 0.016000 	 3.546100 
1277 	 0.050700 	 0.005000 	 0.007600 	 0.000600 	 0.095400 	 0.196300 	 0.003600 	 0.001900 	 0.288300 
1280 	 2.414000 	 0.076500 	 0.374400 	 0.006200 	 0.782400 	 5.895800 	 0.158100 	 0.065100 	 4.918200 
1283 	 0.110700 	 0.000800 	 0.005700 	 0.000200 	 0.001500 	 238.117900 	 6812.509800 	 2577.515600 	 46028.406200 
1285 	 0.337500 	 0.035200 	 0.062200 	 0.002400 	 0.795700 	 0.350900 	 0.044700 	 0.011700 	 4.412200 
1289 	 0.744700 	 0.074600 	 0.316300 	 0.003600 	 0.519300 	 0.203600 	 0.128300 	 0.013800 	 2.176100 
1297 	 0.087100 	 0.011900 	 0.026000 	 0.001600 	 1.073900 	 0.319400 	 0.012400 	 0.006600 	 2.208500 
1300 	 0.207800 	 0.012100 	 0.036100 	 0.003000 	 1.379800 	 0.624500 	 0.035300 	 0.009200 	 1.876800 
1312 	 1.937300 	 0.051300 	 0.186400 	 0.006100 	 3.450800 	 0.028500 	 0.007100 	 0.003200 	 1.105100 
1313 	 1.526400 	 0.124500 	 0.176600 	 0.004700 	 0.534300 	 0.704000 	 0.196000 	 0.017900 	 2.162500 
1316 	 1.733100 	 0.062000 	 0.274400 	 0.008500 	 1.032200 	 0.128100 	 0.028700 	 0.008300 	 0.965100 
1325 	 0.095000 	 0.027600 	 0.041400 	 0.002900 	 0.406600 	 0.217600 	 0.009700 	 0.003200 	 0.515600 
1327 	 0.913900 	 0.054100 	 0.272600 	 0.002400 	 0.293500 	 0.213500 	 0.100800 	 0.029400 	 6.041400 
1332 	 0.264000 	 0.043600 	 0.072900 	 0.001900 	 0.142400 	 0.325100 	 0.089100 	 0.009900 	 0.748100 
