1126 	 25.681200 	 0.038000 	 0.169200 	 0.003000 	 0.788700 
1128 	 2.333100 	 0.015900 	 0.075500 	 0.002600 	 0.974900 
1130 	 0.174700 	 0.006300 	 0.026500 	 0.002800 	 1.957200 
1132 	 0.440500 	 0.005500 	 0.017100 	 0.001100 	 0.102400 
1135 	 0.479900 	 0.013800 	 0.060900 	 0.004500 	 0.873200 
1136 	 87.120000 	 0.104200 	 0.545000 	 0.005600 	 1.101900 
1137 	 0.203700 	 0.009000 	 0.038700 	 0.003600 	 1.210500 
1138 	 0.183000 	 0.005300 	 0.029300 	 0.001400 	 0.130900 
1139 	 4.936000 	 0.035700 	 0.124100 	 0.005300 	 11.537600 
1140 	 0.161500 	 0.003900 	 0.025500 	 0.001200 	 0.230900 
1142 	 0.282600 	 0.003700 	 0.012800 	 0.001200 	 0.392900 
1143 	 0.097400 	 0.003200 	 0.010000 	 0.001200 	 0.702100 
1144 	 1.135800 	 0.015000 	 0.059300 	 0.003100 	 0.545400 
1147 	 22.755100 	 0.037000 	 0.191400 	 0.002900 	 0.416000 
1149 	 0.090500 	 0.003300 	 0.019100 	 0.001100 	 0.129300 
1150 	 0.391800 	 0.009500 	 0.037600 	 0.003300 	 0.426000 
1151 	 0.865800 	 0.007700 	 0.022100 	 0.001500 	 0.287200 
1155 	 0.198800 	 0.005800 	 0.018600 	 0.001900 	 0.245200 
1159 	 1.811100 	 0.021200 	 0.056200 	 0.003600 	 0.464800 
1163 	 20.715400 	 0.051100 	 0.264500 	 0.003900 	 0.392900 
1164 	 20.230900 	 0.026100 	 0.115400 	 0.002000 	 0.310700 
1165 	 4.886900 	 0.026000 	 0.142300 	 0.003200 	 0.852900 
1166 	 16.415000 	 0.014400 	 0.062000 	 0.000900 	 0.114900 
1167 	 0.067200 	 0.007300 	 0.019800 	 0.004600 	 0.640000 
1169 	 0.138600 	 0.003400 	 0.016000 	 0.001200 	 0.237900 
1171 	 0.062700 	 0.002800 	 0.012200 	 0.001300 	 0.445900 
1178 	 42.397000 	 0.076700 	 0.495100 	 0.003500 	 0.972200 
1181 	 1.376700 	 0.020100 	 0.070000 	 0.004100 	 0.898500 
1184 	 91.398400 	 0.044300 	 0.172600 	 0.002500 	 0.308100 
1189 	 238.567000 	 0.043100 	 0.148300 	 0.001900 	 0.277500 
1194 	 0.130000 	 0.001800 	 0.005800 	 0.000600 	 0.121700 
1196 	 2.515100 	 0.028500 	 0.144400 	 0.004000 	 0.437800 
1198 	 0.133600 	 0.011300 	 0.051100 	 0.005000 	 3.795200 
1199 	 0.071200 	 0.008600 	 0.060900 	 0.004000 	 0.480700 
1201 	 0.216600 	 0.001500 	 0.005300 	 0.000400 	 0.108000 
1202 	 0.658300 	 0.012800 	 0.060100 	 0.003200 	 0.674800 
1203 	 7.004900 	 0.042200 	 0.200700 	 0.004400 	 0.847300 
1204 	 0.245300 	 0.004800 	 0.018400 	 0.001400 	 0.169400 
1206 	 0.442500 	 0.022900 	 0.124600 	 0.007800 	 2.238900 
1208 	 0.444600 	 0.022100 	 0.119900 	 0.005400 	 3.058200 
1211 	 4.715100 	 0.035800 	 0.138700 	 0.004500 	 0.801300 
1212 	 2.817300 	 0.020400 	 0.067200 	 0.003200 	 0.631600 
1216 	 23.563600 	 0.041100 	 0.197100 	 0.003500 	 0.498500 
1220 	 0.075200 	 0.006000 	 0.024400 	 0.003100 	 0.400700 
1221 	 0.416300 	 0.008100 	 0.022700 	 0.002400 	 0.349200 
1223 	 0.260800 	 0.008800 	 0.039100 	 0.002400 	 0.420600 
1228 	 0.603200 	 0.011700 	 0.055100 	 0.003000 	 2.592600 
1230 	 1.215900 	 0.017600 	 0.076200 	 0.002700 	 0.299600 
1231 	 0.640300 	 0.014200 	 0.048400 	 0.004300 	 1.871200 
1233 	 0.169400 	 0.003300 	 0.010700 	 0.001200 	 0.167800 
1239 	 0.155400 	 0.006200 	 0.023200 	 0.002300 	 0.249900 
1241 	 0.318000 	 0.008700 	 0.040600 	 0.002200 	 0.389200 
1243 	 0.365900 	 0.005500 	 0.027100 	 0.001200 	 0.165900 
1255 	 1.794900 	 0.030000 	 0.147800 	 0.006200 	 13.734000 
1259 	 0.186200 	 0.003000 	 0.011600 	 0.000800 	 0.088800 
1261 	 1.863200 	 0.031300 	 0.133600 	 0.005600 	 0.930000 
1264 	 0.682400 	 0.015900 	 0.079300 	 0.003600 	 0.392100 
1266 	 0.237000 	 0.007600 	 0.042500 	 0.002500 	 0.456700 
1267 	 3.301400 	 0.022500 	 0.077300 	 0.003200 	 0.715700 
1269 	 0.218200 	 0.005500 	 0.030200 	 0.001900 	 1.266300 
1274 	 0.363000 	 0.007900 	 0.037800 	 0.002400 	 0.542400 
1275 	 0.271300 	 0.006100 	 0.027200 	 0.001900 	 0.380700 
1276 	 0.295900 	 0.009800 	 0.041700 	 0.002700 	 0.493700 
1277 	 0.099600 	 0.002100 	 0.007300 	 0.000700 	 0.087000 
1280 	 5.031000 	 0.053700 	 0.378500 	 0.006300 	 0.850800 
1283 	 10.111500 	 0.024900 	 0.085300 	 0.002000 	 0.252600 
1285 	 0.216100 	 0.006200 	 0.024200 	 0.002500 	 0.945300 
1289 	 0.618200 	 0.016000 	 0.103300 	 0.003200 	 0.442400 
1297 	 0.111400 	 0.003900 	 0.018800 	 0.001700 	 0.916900 
1300 	 0.524200 	 0.010700 	 0.039500 	 0.003100 	 1.129000 
1312 	 0.050000 	 0.003000 	 0.007200 	 0.001600 	 0.591900 
1313 	 0.414400 	 0.012600 	 0.036900 	 0.004100 	 0.376700 
1315 	 2.986100 	 0.023900 	 0.156200 	 0.003100 	 0.476400 
1316 	 0.278600 	 0.010000 	 0.035600 	 0.003400 	 0.266200 
1325 	 0.270000 	 0.008800 	 0.036000 	 0.002900 	 0.316300 
1327 	 0.876100 	 0.014500 	 0.106400 	 0.002400 	 0.296600 
1332 	 0.083300 	 0.004800 	 0.021800 	 0.001700 	 0.164100 
1341 	 3.479400 	 0.020500 	 0.102800 	 0.002700 	 0.449700 
1344 	 0.078800 	 0.006200 	 0.039300 	 0.002500 	 0.238700 
1351 	 7.405000 	 0.021200 	 0.103900 	 0.001900 	 0.204000 
1355 	 0.820400 	 0.007400 	 0.016000 	 0.001600 	 0.315600 
1356 	 1.259900 	 0.004900 	 0.012300 	 0.000700 	 0.111200 
1357 	 2.264500 	 0.014900 	 0.054100 	 0.001900 	 0.189500 
1364 	 0.132600 	 0.005500 	 0.035300 	 0.002100 	 0.360300 
1366 	 7.192500 	 0.038800 	 0.183400 	 0.004500 	 1.260400 
1368 	 1.369200 	 0.008900 	 0.026200 	 0.001500 	 0.595600 
1372 	 5.032000 	 0.027700 	 0.088600 	 0.003500 	 0.357700 
1384 	 0.283200 	 0.006800 	 0.037800 	 0.002200 	 0.609000 
1389 	 0.929700 	 0.022600 	 0.100200 	 0.004900 	 1.269100 
1401 	 1.358400 	 0.013200 	 0.044600 	 0.002100 	 0.206700 
1404 	 3.392400 	 0.040300 	 0.294100 	 0.005200 	 0.635800 
1412 	 14.811300 	 0.050200 	 0.274000 	 0.005400 	 4.043900 
1415 	 0.095300 	 0.003400 	 0.013500 	 0.001400 	 0.347500 
1416 	 0.554500 	 0.004000 	 0.014300 	 0.000600 	 0.067100 
1417 	 0.722400 	 0.030800 	 0.151200 	 0.008200 	 1.242700 
1418 	 0.307600 	 0.003100 	 0.009700 	 0.000800 	 0.139000 
1429 	 0.932500 	 0.005700 	 0.021600 	 0.000800 	 0.101800 
1431 	 1.420300 	 0.015800 	 0.061300 	 0.002800 	 0.354100 
1433 	 3.039200 	 0.027300 	 0.144900 	 0.003800 	 0.895000 
1449 	 0.420100 	 0.003400 	 0.009300 	 0.000700 	 0.096300 
1456 	 3.427200 	 0.041500 	 0.181100 	 0.006800 	 1.304600 
1457 	 2.010400 	 0.017600 	 0.086700 	 0.002800 	 2.801600 
1460 	 0.190700 	 0.008700 	 0.046400 	 0.002900 	 0.360500 
1465 	 1.617500 	 0.014900 	 0.072300 	 0.002400 	 0.598400 
1470 	 0.492100 	 0.011700 	 0.057300 	 0.002600 	 0.442300 
1471 	 0.454100 	 0.010500 	 0.036300 	 0.003000 	 0.483300 
1480 	 3.570300 	 0.026300 	 0.119800 	 0.002500 	 0.610600 
1482 	 32.302100 	 0.029400 	 0.126100 	 0.002000 	 0.248300 
2000 	 9.526400 	 0.026200 	 0.122300 	 0.002000 	 0.201300 
2001 	 5.336500 	 0.009100 	 0.022300 	 0.000800 	 0.104400 
2002 	 3.171300 	 0.015400 	 0.054400 	 0.002100 	 0.698300 
2005 	 0.148000 	 0.002600 	 0.005500 	 0.001200 	 0.442200 
2007 	 0.271300 	 0.007500 	 0.025300 	 0.002800 	 0.590400 
2009 	 0.141600 	 0.003200 	 0.010300 	 0.001200 	 0.225000 
2010 	 10.176800 	 0.020400 	 0.094500 	 0.001700 	 0.166000 
2013 	 0.107500 	 0.001700 	 0.002300 	 0.000800 	 0.185000 
2015 	 0.764300 	 0.007900 	 0.020300 	 0.001800 	 0.419100 
2016 	 0.235000 	 0.002900 	 0.008400 	 0.001000 	 0.333100 
2017 	 0.397800 	 0.009600 	 0.028300 	 0.003200 	 0.535200 
2018 	 0.403700 	 0.004200 	 0.010400 	 0.001200 	 0.250200 
2019 	 3.393800 	 0.029400 	 0.132000 	 0.003800 	 1.009400 
2020 	 51.620400 	 0.027400 	 0.114100 	 0.001800 	 0.265200 
2024 	 0.131500 	 0.004700 	 0.016400 	 0.001600 	 0.180900 
2026 	 0.917200 	 0.005300 	 0.010400 	 0.001000 	 0.186800 
2028 	 0.162600 	 0.006500 	 0.027100 	 0.002700 	 1.592400 
2029 	 5.689600 	 0.017600 	 0.073800 	 0.001900 	 0.279400 
2030 	 0.423900 	 0.003700 	 0.008300 	 0.000900 	 0.174800 
2031 	 0.173100 	 0.002600 	 0.007900 	 0.000900 	 0.176200 
2032 	 0.202600 	 0.004500 	 0.011000 	 0.001600 	 0.546500 
2034 	 0.141200 	 0.003900 	 0.015700 	 0.001600 	 0.467600 
2035 	 0.752900 	 0.008900 	 0.043100 	 0.001800 	 0.365100 
2039 	 0.658100 	 0.008300 	 0.027900 	 0.002000 	 0.687700 
2040 	 0.193100 	 0.002700 	 0.008400 	 0.000700 	 0.103600 
2042 	 0.213400 	 0.005600 	 0.025100 	 0.001700 	 0.172400 
2043 	 1.818500 	 0.029500 	 0.086700 	 0.006000 	 0.775900 
2047 	 0.137800 	 0.002300 	 0.005600 	 0.000900 	 0.160500 
2049 	 4.672800 	 0.021000 	 0.056800 	 0.002300 	 0.294400 
2050 	 55.844400 	 0.028700 	 0.096000 	 0.001800 	 0.631000 
2052 	 2.115200 	 0.013800 	 0.038300 	 0.001700 	 0.156300 
2055 	 0.357300 	 0.012400 	 0.046700 	 0.003600 	 0.310400 
2057 	 1.216300 	 0.011500 	 0.049200 	 0.001900 	 0.253300 
2058 	 2.426400 	 0.025200 	 0.145200 	 0.004000 	 0.523300 
2061 	 0.113100 	 0.004200 	 0.016200 	 0.001800 	 0.269200 
2062 	 4.329700 	 0.048700 	 0.249700 	 0.007300 	 2.032200 
2064 	 45.230500 	 0.044200 	 0.194000 	 0.003100 	 0.592700 
2069 	 0.171100 	 0.004700 	 0.019500 	 0.001400 	 0.229000 
2070 	 0.689800 	 0.012200 	 0.051200 	 0.003000 	 0.468700 
2071 	 0.197200 	 0.006100 	 0.019400 	 0.002400 	 0.361400 
2072 	 0.220300 	 0.004400 	 0.018200 	 0.001300 	 0.183100 
2073 	 2.757400 	 0.007300 	 0.026800 	 0.000700 	 0.074100 
2074 	 4.612000 	 0.040000 	 0.240300 	 0.004900 	 0.733300 
2075 	 0.576600 	 0.012600 	 0.034400 	 0.003200 	 0.340900 
2078 	 4.170100 	 0.019700 	 0.096800 	 0.002600 	 0.492700 
2079 	 0.111600 	 0.002700 	 0.008500 	 0.001000 	 0.158600 
2080 	 11.514100 	 0.043300 	 0.257300 	 0.004100 	 1.304300 
2081 	 0.095400 	 0.005200 	 0.023000 	 0.002600 	 6.140900 
2082 	 0.399100 	 0.006500 	 0.029600 	 0.002100 	 4.520600 
2083 	 1.397400 	 0.027700 	 0.151600 	 0.006300 	 2.800800 
2084 	 0.275000 	 0.006400 	 0.020700 	 0.002100 	 0.240400 
2085 	 0.120100 	 0.007900 	 0.037000 	 0.004000 	 0.597300 
2086 	 3.126200 	 0.031700 	 0.144000 	 0.004000 	 0.646100 
2093 	 0.178600 	 0.004700 	 0.018700 	 0.001400 	 0.161600 
2097 	 3.510600 	 0.024900 	 0.138100 	 0.002600 	 0.298400 
2099 	 0.218100 	 0.012300 	 0.070400 	 0.004500 	 0.500400 
2102 	 0.329200 	 0.018600 	 0.095500 	 0.006100 	 0.723000 
2106 	 0.322200 	 0.005100 	 0.018500 	 0.001400 	 0.137800 
2111 	 2.009400 	 0.023300 	 0.080200 	 0.003600 	 0.424300 
2112 	 1.184500 	 0.015000 	 0.035400 	 0.003000 	 0.559200 
2117 	 8.631500 	 0.027400 	 0.168700 	 0.002600 	 0.334500 
2119 	 0.105200 	 0.006100 	 0.025000 	 0.002800 	 0.437400 
2120 	 0.528900 	 0.005400 	 0.022200 	 0.001300 	 0.249000 
2121 	 0.357700 	 0.013700 	 0.065100 	 0.004300 	 0.519300 
2122 	 0.310100 	 0.014200 	 0.068500 	 0.003900 	 0.291900 
2126 	 1.352500 	 0.017900 	 0.090900 	 0.003100 	 0.379400 
2127 	 165.110900 	 0.062600 	 0.222900 	 0.002900 	 0.341400 
2139 	 0.115500 	 0.006400 	 0.017700 	 0.004600 	 3.171400 
2141 	 0.342800 	 0.004700 	 0.019100 	 0.001300 	 0.165400 
2144 	 0.263200 	 0.006800 	 0.021300 	 0.002500 	 0.370400 
2149 	 2.267600 	 0.019600 	 0.089400 	 0.003100 	 0.774600 
2150 	 0.499000 	 0.006100 	 0.022900 	 0.001400 	 0.374600 
2156 	 0.254900 	 0.006000 	 0.024700 	 0.001600 	 0.207300 
2159 	 0.261300 	 0.007400 	 0.036600 	 0.002600 	 1.217900 
2163 	 0.357800 	 0.006300 	 0.027600 	 0.001500 	 0.171800 
2164 	 0.226600 	 0.009600 	 0.034800 	 0.003500 	 1.270500 
2167 	 0.073000 	 0.001800 	 0.007500 	 0.000600 	 0.070700 
2169 	 0.359300 	 0.004900 	 0.013400 	 0.001300 	 0.240100 
2173 	 0.230900 	 0.003600 	 0.011800 	 0.001000 	 0.120600 
2176 	 0.971500 	 0.020100 	 0.076700 	 0.003400 	 0.332100 
2179 	 0.068400 	 0.003500 	 0.020900 	 0.001100 	 0.089400 
2181 	 0.222700 	 0.012000 	 0.065000 	 0.004600 	 0.572900 
2184 	 0.706100 	 0.012100 	 0.053800 	 0.003300 	 0.593900 
2192 	 91.043700 	 0.082700 	 0.453900 	 0.004100 	 0.404900 
2193 	 0.193800 	 0.020600 	 0.123300 	 0.009600 	 2.802500 
2196 	 0.970900 	 0.020000 	 0.113300 	 0.004500 	 0.595200 
2203 	 1.574100 	 0.014300 	 0.079500 	 0.002200 	 0.328100 
2211 	 0.164900 	 0.002000 	 0.007400 	 0.000600 	 0.073300 
2214 	 0.165900 	 0.009500 	 0.046900 	 0.003800 	 0.503100 
2215 	 0.151700 	 0.004500 	 0.022400 	 0.001300 	 0.167000 
2216 	 0.213700 	 0.010100 	 0.053500 	 0.004100 	 0.795000 
2217 	 257.073000 	 0.115900 	 0.525800 	 0.004600 	 0.735000 
3000 	 0.497200 	 0.010500 	 0.035100 	 0.002700 	 0.513400 
3001 	 0.147600 	 0.006100 	 0.030700 	 0.002700 	 1.070900 
3002 	 0.352600 	 0.005300 	 0.018100 	 0.001500 	 0.553500 
3003 	 15.577900 	 0.024200 	 0.140900 	 0.002200 	 0.309900 
3004 	 1.334400 	 0.008500 	 0.023700 	 0.001600 	 0.331100 
3005 	 2.010600 	 0.015200 	 0.037200 	 0.002400 	 0.310400 
3007 	 0.085800 	 0.003800 	 0.015600 	 0.001800 	 0.523700 
3008 	 0.649700 	 0.014100 	 0.072100 	 0.004100 	 2.645900 
3009 	 0.290200 	 0.011100 	 0.049000 	 0.002500 	 0.389500 
3011 	 5.673000 	 0.026700 	 0.077000 	 0.003700 	 0.528500 
3012 	 0.444200 	 0.007000 	 0.013000 	 0.001800 	 0.297900 
3013 	 0.271300 	 0.008900 	 0.036200 	 0.003100 	 1.366900 
3014 	 0.521100 	 0.010100 	 0.041000 	 0.003400 	 2.055300 
3016 	 0.547500 	 0.004500 	 0.011300 	 0.001000 	 0.138300 
3017 	 391.023100 	 0.096400 	 0.588900 	 0.003800 	 0.444500 
3018 	 0.770900 	 0.007100 	 0.026100 	 0.001300 	 0.171200 
3019 	 0.164700 	 0.005500 	 0.028300 	 0.002300 	 1.373700 
3020 	 23.026700 	 0.027600 	 0.121100 	 0.002200 	 0.511000 
3023 	 9.833000 	 0.034900 	 0.139500 	 0.003800 	 9.701600 
3025 	 0.101600 	 0.001800 	 0.005600 	 0.000700 	 0.101400 
3027 	 0.162800 	 0.002800 	 0.006000 	 0.000900 	 0.119600 
3028 	 10.761000 	 0.016800 	 0.055800 	 0.001700 	 0.596900 
3029 	 2.418200 	 0.011500 	 0.038400 	 0.001400 	 0.191100 
3030 	 14.715300 	 0.020600 	 0.131800 	 0.001500 	 0.275900 
3031 	 0.088600 	 0.001100 	 0.001700 	 0.000500 	 0.079900 
3032 	 0.081600 	 0.002100 	 0.006900 	 0.000800 	 0.141300 
3033 	 7.736400 	 0.015500 	 0.051300 	 0.001400 	 0.175100 
3034 	 3.110300 	 0.032100 	 0.177600 	 0.004100 	 0.645400 
3035 	 11.250700 	 0.049900 	 0.316900 	 0.003900 	 0.375200 
3036 	 2.008600 	 0.022800 	 0.086700 	 0.003900 	 1.897600 
3038 	 0.594600 	 0.011000 	 0.046500 	 0.002900 	 1.546000 
3041 	 4.653600 	 0.023300 	 0.107700 	 0.002500 	 0.483400 
3042 	 0.229300 	 0.003900 	 0.014000 	 0.001300 	 0.188800 
3043 	 0.131700 	 0.003400 	 0.007900 	 0.001600 	 0.301200 
3044 	 0.120500 	 0.003400 	 0.012800 	 0.001100 	 0.143600 
3045 	 2.645500 	 0.014300 	 0.068500 	 0.001800 	 0.407600 
3046 	 0.716000 	 0.021100 	 0.163700 	 0.004400 	 1.033100 
3048 	 0.860000 	 0.012200 	 0.045900 	 0.002800 	 4.434000 
3050 	 1.695100 	 0.009500 	 0.035100 	 0.001300 	 0.136000 
3051 	 0.220800 	 0.001400 	 0.005200 	 0.000300 	 0.035900 
3052 	 0.255900 	 0.005400 	 0.018800 	 0.002000 	 0.914600 
3054 	 0.158500 	 0.003400 	 0.011800 	 0.001000 	 0.108300 
3055 	 31.206700 	 0.043700 	 0.157700 	 0.003200 	 0.575000 
3056 	 0.265100 	 0.003000 	 0.011400 	 0.000900 	 0.144200 
3057 	 0.233900 	 0.004000 	 0.013400 	 0.001300 	 0.172900 
3058 	 2.455600 	 0.029400 	 0.223400 	 0.003400 	 0.385700 
3059 	 0.509700 	 0.007800 	 0.022000 	 0.002100 	 0.461800 
3062 	 0.195200 	 0.006900 	 0.029600 	 0.002900 	 1.309700 
3065 	 1.551400 	 0.016800 	 0.078600 	 0.002600 	 0.736200 
3066 	 0.603800 	 0.005900 	 0.020200 	 0.001200 	 0.207300 
3069 	 0.121800 	 0.003600 	 0.012300 	 0.001100 	 0.110500 
3071 	 26.036400 	 0.070500 	 0.851700 	 0.004600 	 1.396500 
3073 	 0.024800 	 0.006800 	 0.051900 	 0.008600 	 0.556400 
3074 	 9.695600 	 0.030300 	 0.154400 	 0.003000 	 6.225900 
3075 	 0.318800 	 0.005800 	 0.032900 	 0.001700 	 0.225000 
3078 	 0.423900 	 0.008100 	 0.033300 	 0.002100 	 0.283100 
3079 	 0.798600 	 0.007800 	 0.028500 	 0.001700 	 0.422100 
3080 	 0.555900 	 0.006700 	 0.020900 	 0.001500 	 0.216300 
3083 	 2.308000 	 0.015300 	 0.086400 	 0.002000 	 0.563800 
3084 	 3.459300 	 0.025400 	 0.053500 	 0.003900 	 0.884900 
3087 	 0.341700 	 0.011400 	 0.060000 	 0.003300 	 0.628200 
3088 	 0.051000 	 0.001800 	 0.004600 	 0.001000 	 0.341700 
3090 	 4.355500 	 0.021900 	 0.099800 	 0.002800 	 0.930700 
3091 	 20.103000 	 0.012200 	 0.035900 	 0.001300 	 0.647600 
3092 	 49.647400 	 0.039700 	 0.156100 	 0.003000 	 0.503100 
3093 	 1.043500 	 0.015100 	 0.068600 	 0.003300 	 1.073000 
3094 	 0.125000 	 0.004100 	 0.011700 	 0.001900 	 0.394200 
3096 	 0.581200 	 0.005900 	 0.019500 	 0.001200 	 0.167200 
3097 	 357.099200 	 0.094100 	 0.329500 	 0.003600 	 0.542000 
3100 	 4.930100 	 0.011900 	 0.045700 	 0.001300 	 0.255300 
3101 	 1.370000 	 0.006700 	 0.026200 	 0.001000 	 0.169100 
3103 	 0.073000 	 0.003600 	 0.016600 	 0.001400 	 0.169200 
3104 	 0.370600 	 0.009400 	 0.042500 	 0.003200 	 0.822300 
3105 	 0.206400 	 0.004900 	 0.015000 	 0.001600 	 0.856200 
3106 	 1218.799700 	 0.076900 	 0.421200 	 0.002900 	 1.078300 
3110 	 0.192600 	 0.008100 	 0.025000 	 0.003300 	 0.397500 
3113 	 0.191700 	 0.004300 	 0.015600 	 0.001500 	 0.291100 
3114 	 6.492400 	 0.045900 	 0.265400 	 0.004000 	 0.561600 
3115 	 0.237100 	 0.002800 	 0.009000 	 0.000900 	 0.335000 
3117 	 0.069500 	 0.002400 	 0.008800 	 0.000900 	 0.166400 
3120 	 32.842600 	 0.033800 	 0.139400 	 0.002400 	 0.621800 
3121 	 0.154600 	 0.005900 	 0.023300 	 0.002700 	 11.499000 
3122 	 0.129100 	 0.003300 	 0.011400 	 0.001200 	 0.149600 
3127 	 0.581200 	 0.009400 	 0.035600 	 0.002100 	 0.285200 
3128 	 0.363000 	 0.005500 	 0.018400 	 0.001400 	 0.193900 
3134 	 16.396400 	 0.062800 	 0.328400 	 0.004500 	 1.009800 
3135 	 0.707500 	 0.008900 	 0.032400 	 0.001800 	 0.205700 
3138 	 0.444300 	 0.005100 	 0.022500 	 0.001200 	 0.240000 
3140 	 0.167700 	 0.002900 	 0.008300 	 0.001100 	 0.190600 
