1024 	 0.942382 	 46.744400 	 14.019500 	 4.345200 	 0.743300 	 44.869500 	 47.558000 	 15.459500 	 0.872100 	 -38.714100 	 0.009218	 0.253592 	 0.000559 	 0.027491 	 0.003888
1025 	 0.926803 	 27.022300 	 13.503600 	 3.211400 	 0.800800 	 9.908900 	 66.492100 	 13.191500 	 0.711300 	 -32.419800 	 0.014976	 0.118944 	 0.009619 	 0.225793 	 0.070035
1026 	 1.073757 	 14.337200 	 14.915800 	 4.969600 	 0.830100 	 -82.503700 	 23.637400 	 17.116100 	 0.308700 	 -83.064100 	 0.018310	 0.270243 	 0.016584 	 0.145296 	 0.015998
1027 	 1.112733 	 7.700100 	 15.330500 	 2.580500 	 0.960000 	 -88.388000 	 19.237400 	 16.028400 	 0.634600 	 -48.538800 	 0.026731	 0.368118 	 0.080076 	 0.285461 	 0.028479
1028 	 0.951530 	 27.961400 	 15.010600 	 6.353900 	 0.857200 	 8.976000 	 132.182400 	 12.766300 	 0.137400 	 -1.756700 	 0.014693	 0.357689 	 0.005166 	 0.038661 	 0.000000
1030 	 1.043159 	 42.220300 	 14.311400 	 6.191000 	 0.681700 	 -41.911900 	 0.010000 	 33.533500 	 0.842600 	 -84.604400 	 0.015930	 0.215231 	 0.004034 	 0.049262 	 0.000900
1032 	 0.981713 	 51.984000 	 12.463100 	 3.945900 	 0.832900 	 -80.940300 	 36.238800 	 14.680000 	 0.510200 	 -60.376200 	 0.022277	 0.221420 	 0.038597 	 0.153807 	 0.016853
1034 	 1.223122 	 61.014400 	 13.920600 	 7.196900 	 0.933700 	 -32.657100 	 0.006328 	 39.117600 	 0.050000 	 -5.212600 	 0.061014	 0.147902 	 0.063086 	 0.549625 	 0.055108
1036 	 1.009601 	 4.489300 	 16.157000 	 2.728500 	 0.602800 	 13.251400 	 10.208800 	 16.299100 	 0.843900 	 -16.161600 	 0.013513	 0.203475 	 -0.000450 	 0.073813 	 0.000000
1038 	 0.997634 	 4.914300 	 16.049000 	 1.777200 	 0.814800 	 -82.921400 	 20.048700 	 15.961800 	 0.629600 	 23.051300 	 0.016646	 0.228544 	 0.013013 	 0.118413 	 0.026107
1039 	 1.191562 	 49.529200 	 14.321700 	 5.650900 	 0.667900 	 3.223000 	 25.941900 	 15.526900 	 0.428100 	 38.301800 	 0.044300	 0.093074 	 0.048875 	 0.275988 	 0.050975
1040 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1041 	 1.057038 	 92.585600 	 13.513500 	 8.338700 	 0.715000 	 43.057900 	 0.008009 	 19.201700 	 0.007774 	 -85.344100 	 0.019846	 0.141189 	 0.010821 	 0.115244 	 0.020566
1042 	 1.102105 	 6.542200 	 15.834000 	 3.493400 	 0.817000 	 -3.666000 	 15.388100 	 16.062900 	 0.865400 	 -57.960700 	 0.019720	 0.144844 	 0.006558 	 0.083129 	 0.038609
1043 	 1.070506 	 71.219600 	 13.794800 	 4.818500 	 0.935000 	 6.294300 	 0.016400 	 16.982000 	 0.445700 	 -76.625000 	 0.089663	 0.290748 	 0.081900 	 0.378282 	 0.050827
1044 	 0.977874 	 27.707400 	 14.798800 	 2.932600 	 0.687400 	 77.809500 	 88.412900 	 14.139500 	 0.280700 	 69.717600 	 0.019411	 0.242254 	 -0.008447 	 0.193781 	 0.018621
1047 	 0.981617 	 4.748400 	 16.025500 	 1.753600 	 0.920200 	 85.607800 	 22.385300 	 14.761400 	 0.714200 	 -78.294800 	 0.010001	 0.273473 	 0.016769 	 0.074854 	 0.012089
1048 	 1.493161 	 5.019200 	 16.200500 	 0.980800 	 0.527000 	 76.534300 	 17.037900 	 14.951000 	 0.617600 	 57.065000 	 0.069259	 0.062301 	 0.048598 	 0.351434 	 0.049065
1050 	 1.002802 	 5.718800 	 14.947900 	 1.912300 	 0.777800 	 -37.460600 	 20.818400 	 14.267800 	 0.872900 	 -45.367700 	 0.014083	 0.173388 	 -0.002814 	 0.034324 	 0.008674
1051 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1053 	 1.007967 	 3.239900 	 16.414700 	 1.500600 	 0.720800 	 29.518900 	 10.777200 	 16.000800 	 0.801600 	 29.803400 	 0.009939	 0.220834 	 0.005013 	 0.072751 	 0.047347
1057 	 1.038615 	 8.767000 	 15.073400 	 2.653400 	 0.952100 	 -22.108200 	 26.336700 	 14.848200 	 0.752400 	 -40.916900 	 0.017202	 0.216179 	 0.006859 	 0.068054 	 0.003461
1058 	 0.991287 	 8.511100 	 15.334500 	 1.646400 	 0.819600 	 -79.745300 	 36.061000 	 14.491500 	 0.638100 	 -84.254600 	 0.020711	 0.068017 	 0.012933 	 0.588661 	 0.232143
1059 	 0.977550 	 35.203500 	 15.214200 	 7.817700 	 0.873200 	 65.760500 	 16.063300 	 17.070800 	 0.582400 	 53.628300 	 0.009727	 0.182750 	 0.007701 	 0.180659 	 0.059410
1061 	 1.113581 	 6.151800 	 14.326000 	 3.517300 	 0.652900 	 -87.075500 	 15.880400 	 15.073900 	 0.759200 	 -86.032900 	 0.010555	 0.167706 	 0.001360 	 0.049111 	 0.012734
1066 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1067 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1069 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1071 	 1.209679 	 4.777700 	 15.607100 	 2.103500 	 0.803100 	 -29.700900 	 16.372000 	 15.454600 	 0.704700 	 -45.359500 	 0.034982	 0.196802 	 0.019719 	 0.073195 	 0.010686
1075 	 0.972029 	 8.773100 	 15.334300 	 2.389800 	 0.991900 	 -45.819300 	 26.925700 	 15.500200 	 0.838800 	 -2.905600 	 0.009383	 0.234924 	 0.005910 	 0.019056 	 0.046976
1076 	 0.966831 	 11.819400 	 14.515500 	 3.897100 	 0.775600 	 5.623200 	 34.119500 	 14.254500 	 0.797000 	 -32.119400 	 0.009766	 0.207395 	 -0.001853 	 0.061626 	 0.000646
1079 	 0.943638 	 15.048500 	 14.152200 	 4.142700 	 0.950700 	 7.677200 	 171.686500 	 11.913400 	 0.210100 	 -18.213200 	 0.009315	 0.216970 	 -0.008557 	 0.056561 	 0.022845
1080 	 0.951319 	 56.123400 	 14.399700 	 5.190700 	 0.768300 	 -87.233400 	 34.507500 	 15.974200 	 0.376200 	 81.234600 	 0.009940	 0.228368 	 -0.006639 	 0.027667 	 0.015871
1082 	 0.971096 	 23.633900 	 14.638900 	 3.689500 	 0.682500 	 48.483400 	 81.565900 	 14.823100 	 0.360100 	 49.846400 	 0.018092	 0.229585 	 0.005063 	 0.078323 	 0.057702
1083 	 0.916318 	 19.452000 	 14.604200 	 4.974100 	 0.657600 	 -8.488500 	 92.409700 	 12.540600 	 0.709700 	 78.264700 	 0.017800	 0.341755 	 -0.002099 	 0.108949 	 0.008685
1084 	 0.968967 	 38.425600 	 14.890600 	 8.085100 	 0.787800 	 -55.460300 	 29.390100 	 17.366300 	 0.464300 	 58.556500 	 0.010036	 0.284690 	 0.010421 	 0.035250 	 0.000000
1088 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1089 	 0.993962 	 12.634400 	 14.847000 	 5.471800 	 0.727500 	 14.901100 	 16.309300 	 16.727100 	 0.642200 	 -7.038100 	 0.010375	 0.227214 	 -0.001842 	 0.036573 	 0.001617
1090 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1094 	 0.995927 	 6.194600 	 16.017800 	 3.107200 	 0.816800 	 15.291400 	 13.573700 	 16.569200 	 0.893500 	 -58.293100 	 0.011328	 0.249135 	 0.006476 	 0.020084 	 0.000000
1099 	 0.967742 	 7.427200 	 14.875200 	 2.890100 	 0.831900 	 -77.418100 	 27.368100 	 14.928800 	 0.684200 	 -3.090300 	 0.006423	 0.138192 	 -0.003191 	 0.309044 	 0.017679
1101 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1102 	 1.008633 	 19.844000 	 15.318100 	 6.237200 	 0.779000 	 58.402800 	 15.465500 	 17.755200 	 0.791700 	 -11.412800 	 0.017903	 0.228906 	 0.004977 	 0.099484 	 0.042862
1103 	 0.977067 	 48.417000 	 14.536900 	 6.921800 	 0.809500 	 61.917700 	 24.189300 	 16.812300 	 0.438700 	 79.791900 	 0.021166	 0.274108 	 0.013926 	 0.121609 	 0.020492
1107 	 1.024563 	 5.989400 	 16.137000 	 3.203800 	 0.818300 	 -72.503200 	 6.899300 	 18.495200 	 0.501500 	 79.743300 	 0.012284	 0.150989 	 0.001037 	 0.114737 	 0.008554
1109 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1111 	 0.975441 	 31.690100 	 15.006800 	 5.982300 	 0.872100 	 -37.232300 	 27.836100 	 16.420400 	 0.814300 	 -56.026500 	 0.018393	 0.260422 	 -0.008763 	 0.056263 	 0.003277
1112 	 0.976165 	 18.420200 	 14.863700 	 2.539300 	 0.752900 	 -59.424200 	 60.762800 	 14.624600 	 0.530800 	 -59.356800 	 0.017093	 0.294652 	 0.002528 	 0.056761 	 0.019842
1114 	 1.049330 	 3.214000 	 16.346700 	 3.005500 	 0.700400 	 79.244700 	 9.883100 	 16.577000 	 0.587300 	 74.900600 	 0.015414	 0.198006 	 -0.005325 	 0.091414 	 0.018925
1118 	 0.888865 	 1368.362100 	 9.834900 	 8.816600 	 0.726100 	 11.880900 	 23.896700 	 13.886400 	 0.504300 	 10.601600 	 0.009531	 0.097538 	 -0.010924 	 0.040369 	 0.011344
1120 	 1.027007 	 12.332600 	 15.314900 	 7.414800 	 0.941400 	 -13.254600 	 5.603200 	 17.304000 	 0.716900 	 16.430200 	 0.012069	 0.186576 	 0.003095 	 0.038806 	 0.025250
1122 	 0.973853 	 6.963200 	 15.907200 	 2.871300 	 0.909700 	 -37.614300 	 19.525400 	 15.822700 	 0.734400 	 -4.293600 	 0.009434	 0.151962 	 0.004842 	 0.155349 	 0.046845
1123 	 0.978128 	 5.964700 	 15.635800 	 2.637800 	 0.953800 	 -2.322700 	 27.695200 	 15.445800 	 0.774500 	 36.093800 	 0.012267	 0.325236 	 0.003992 	 0.027102 	 0.012488
1124 	 1.033894 	 9.418400 	 14.790500 	 4.506100 	 0.884800 	 66.157900 	 24.494900 	 15.445000 	 0.761800 	 -75.704000 	 0.027010	 0.293022 	 0.020814 	 0.003289 	 0.034065
1125 	 1.026251 	 1711.923100 	 12.210500 	 16.834000 	 0.645800 	 82.749300 	 0.007464 	 20.230700 	 0.011700 	 9.091600 	 0.032698	 0.270605 	 0.092642 	 0.358217 	 0.048601
1126 	 0.977685 	 132.399600 	 13.870100 	 9.378300 	 0.910100 	 -61.676000 	 36.090600 	 16.575900 	 0.358600 	 -32.270400 	 0.015116	 0.267895 	 0.015657 	 0.036375 	 0.013123
1128 	 0.984810 	 7.468700 	 15.076800 	 3.455300 	 0.938000 	 -22.562000 	 34.926900 	 14.740000 	 0.687600 	 16.261500 	 0.017232	 0.318520 	 0.006380 	 0.130742 	 0.018693
1130 	 0.976800 	 4.286300 	 15.793400 	 2.032900 	 0.971900 	 -70.779900 	 20.661500 	 15.373700 	 0.778600 	 -27.263600 	 0.006155	 0.237095 	 -0.005100 	 0.035543 	 0.008345
1132 	 0.981366 	 16.098100 	 14.814200 	 3.091700 	 0.548100 	 -17.077500 	 55.179600 	 14.862000 	 0.414600 	 -17.196300 	 0.017004	 0.293124 	 0.018400 	 0.061425 	 0.068454
1135 	 1.005357 	 6.118200 	 16.188600 	 3.120100 	 0.861300 	 48.070600 	 27.975200 	 16.153100 	 0.560500 	 59.527300 	 0.018138	 0.239833 	 0.007134 	 0.033714 	 0.021346
1136 	 1.186684 	 672.857800 	 13.769500 	 14.442300 	 0.837000 	 41.499600 	 139.641000 	 14.818900 	 0.163800 	 33.241400 	 0.063251	 0.201836 	 0.016008 	 0.027774 	 0.010963
1137 	 0.985954 	 8.125300 	 15.619900 	 3.750000 	 0.927700 	 56.794100 	 20.015300 	 17.105900 	 0.568800 	 71.367700 	 0.005971	 0.210209 	 -0.006711 	 0.015027 	 0.043947
1138 	 0.974228 	 8.411300 	 15.258500 	 4.041100 	 0.607800 	 70.620300 	 39.493300 	 15.888100 	 0.431200 	 67.588300 	 0.011985	 0.245521 	 0.001437 	 0.057880 	 0.058114
1139 	 0.964287 	 96.871300 	 14.493900 	 7.158300 	 0.979600 	 57.236600 	 163.534800 	 14.166900 	 0.161700 	 42.916700 	 0.024385	 0.289477 	 0.011359 	 0.049396 	 0.068607
1140 	 1.168204 	 7.910700 	 14.508900 	 5.209100 	 0.866300 	 19.924900 	 20.893600 	 15.880400 	 0.502900 	 22.659500 	 0.017678	 0.196740 	 0.005074 	 0.069042 	 0.015133
1142 	 0.968367 	 12.008000 	 14.227100 	 2.816400 	 0.908100 	 39.546600 	 49.682300 	 13.886400 	 0.616200 	 0.578000 	 0.006876	 0.214860 	 0.018426 	 0.158791 	 0.021488
1143 	 1.009685 	 4.418900 	 15.006700 	 1.580600 	 0.949300 	 -27.885300 	 23.443600 	 13.970400 	 0.843500 	 -34.580400 	 0.020140	 0.040574 	 0.011830 	 0.656061 	 0.061691
1144 	 0.995124 	 46.886100 	 14.680600 	 7.108800 	 0.818200 	 29.797300 	 10.091200 	 17.517800 	 0.635200 	 54.508300 	 0.014254	 0.281877 	 -0.003622 	 0.045973 	 0.000000
1147 	 0.981719 	 55.304400 	 14.552900 	 8.195800 	 0.829500 	 42.015400 	 50.390600 	 16.237400 	 0.292300 	 42.997400 	 0.015684	 0.296049 	 0.014050 	 0.079218 	 0.026463
1149 	 1.055368 	 5.041800 	 15.134400 	 2.933600 	 0.690000 	 -2.316200 	 16.747200 	 15.529700 	 0.662000 	 4.824000 	 0.011498	 0.148293 	 0.001335 	 0.145593 	 0.022238
1150 	 0.977969 	 23.271300 	 15.224100 	 4.309900 	 0.726600 	 38.162700 	 22.611700 	 17.320400 	 0.754600 	 -87.165700 	 0.011797	 0.245427 	 -0.005591 	 0.051945 	 0.015104
1151 	 0.963026 	 32.118200 	 14.051000 	 4.384200 	 0.837900 	 -84.318800 	 60.806000 	 15.057300 	 0.335600 	 -47.086100 	 0.011763	 0.186314 	 -0.001115 	 0.075818 	 0.016631
1155 	 0.977609 	 5.459400 	 15.824400 	 1.528500 	 0.795300 	 66.939100 	 24.582000 	 15.020400 	 0.489500 	 71.761200 	 0.012109	 0.103378 	 0.013016 	 0.179307 	 0.114835
1159 	 0.976098 	 71.286200 	 14.612800 	 6.003600 	 0.710600 	 -16.823100 	 11.657700 	 16.949300 	 0.727000 	 -25.205800 	 0.008999	 0.204311 	 -0.002693 	 0.148857 	 0.015250
1163 	 0.988229 	 55.072000 	 15.359100 	 9.235100 	 0.677500 	 57.292400 	 25.165300 	 17.104700 	 0.387900 	 51.487700 	 0.013977	 0.263234 	 -0.002503 	 0.045155 	 0.010147
1164 	 1.025214 	 413.143400 	 13.042200 	 11.381000 	 0.778700 	 -13.184800 	 28.993600 	 23.131700 	 0.586800 	 68.558200 	 0.046117	 0.300748 	 0.022948 	 0.077593 	 0.010748
1165 	 1.006389 	 87.930800 	 14.205600 	 9.779500 	 0.883600 	 27.093500 	 0.005417 	 20.484500 	 0.030000 	 75.431900 	 0.017120	 0.265729 	 -0.001406 	 0.036612 	 0.000000
1166 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1167 	 1.626507 	 28.695200 	 14.681800 	 7.526600 	 0.807800 	 -56.742000 	 1.807500 	 16.919800 	 0.631000 	 84.952600 	 0.033385	 0.197566 	 0.158391 	 0.067760 	 0.025159
1169 	 0.981953 	 11.560500 	 14.231500 	 3.770300 	 0.838300 	 -25.409600 	 35.563900 	 15.239300 	 0.594300 	 -5.643600 	 0.007553	 0.256636 	 0.002876 	 0.081822 	 0.004987
1171 	 1.039992 	 4.738800 	 15.099900 	 2.195600 	 0.869600 	 -37.300800 	 17.720100 	 15.022000 	 0.870900 	 46.887400 	 0.014289	 0.150612 	 0.010534 	 0.085366 	 0.027715
1178 	 1.013880 	 437.636900 	 13.885200 	 16.952400 	 0.881100 	 -34.019000 	 2.434400 	 18.861100 	 0.328100 	 48.066400 	 0.013487	 0.196211 	 0.014568 	 0.719757 	 0.009076
1181 	 0.984210 	 36.601800 	 15.021200 	 5.588800 	 0.855400 	 -55.360900 	 27.183600 	 18.432200 	 0.648200 	 -9.657300 	 0.014457	 0.278366 	 0.012274 	 0.047604 	 0.020382
1184 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1189 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1194 	 1.011135 	 19.623200 	 13.361300 	 3.272900 	 0.855400 	 27.058500 	 50.245500 	 13.961000 	 0.567400 	 13.879200 	 0.018839	 0.150544 	 -0.002788 	 0.047826 	 0.008800
1196 	 0.991054 	 26.279100 	 15.626000 	 7.928300 	 0.721600 	 -75.340500 	 10.550900 	 17.647800 	 0.488600 	 -79.705800 	 0.013113	 0.235223 	 -0.000033 	 0.130760 	 0.003421
1198 	 1.050025 	 7.245900 	 16.185900 	 5.463000 	 0.960400 	 0.203400 	 3.904100 	 18.042800 	 0.720700 	 -83.228800 	 0.012889	 0.211296 	 0.011596 	 0.068003 	 0.000000
1199 	 1.147123 	 2.398500 	 16.533600 	 2.966200 	 0.685500 	 -31.387800 	 6.610900 	 17.460200 	 0.853500 	 -14.716800 	 0.016964	 0.190843 	 0.010915 	 0.092310 	 0.033630
1201 	 0.988264 	 56.999600 	 12.210400 	 5.561100 	 0.881200 	 55.916700 	 27.678800 	 14.310400 	 0.800400 	 56.228500 	 0.013686	 0.085305 	 0.004121 	 0.422135 	 0.108496
1202 	 0.996885 	 12.212600 	 15.269900 	 5.136400 	 0.818500 	 -25.131200 	 12.969500 	 16.697400 	 0.818500 	 26.736300 	 0.010812	 0.189636 	 -0.007836 	 0.083955 	 0.045864
1203 	 1.036986 	 33.111100 	 15.041500 	 6.459000 	 0.828400 	 -23.810200 	 0.009736 	 17.562200 	 0.633800 	 62.855100 	 0.038222	 0.108087 	 0.001917 	 0.432380 	 0.032272
1204 	 0.962896 	 13.339300 	 14.838700 	 3.153100 	 0.692600 	 -13.171200 	 103.183600 	 14.364500 	 0.410600 	 0.474100 	 0.018742	 0.308365 	 0.008948 	 0.059967 	 0.006757
1206 	 1.017872 	 3.425400 	 16.943300 	 3.774500 	 0.974500 	 -26.399500 	 8.338500 	 17.653900 	 0.666000 	 -6.374300 	 0.017447	 0.289239 	 0.004078 	 0.060847 	 0.000000
1208 	 1.060727 	 7.355900 	 16.031900 	 5.383200 	 0.926800 	 73.894100 	 7.216600 	 17.771400 	 0.754300 	 25.789200 	 0.014844	 0.067256 	 0.016440 	 0.291324 	 0.034171
1211 	 0.995054 	 73.895400 	 14.578900 	 7.158500 	 0.815600 	 63.307300 	 0.003784 	 18.853600 	 0.067600 	 65.746800 	 0.017387	 0.287907 	 0.027820 	 0.123706 	 0.012739
1212 	 0.982809 	 4.469000 	 16.308600 	 2.148800 	 0.921200 	 76.350900 	 21.374200 	 15.101100 	 0.629100 	 22.786200 	 0.008546	 0.285018 	 0.002217 	 0.108428 	 0.009294
1216 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1220 	 1.028328 	 15.035600 	 15.314100 	 5.281800 	 0.863600 	 -28.882200 	 0.655600 	 18.550400 	 0.766100 	 -57.169300 	 0.013341	 0.294252 	 0.046357 	 0.179911 	 0.000000
1221 	 0.971222 	 26.037700 	 14.832900 	 4.207400 	 0.818600 	 26.070300 	 33.231100 	 17.390000 	 0.356300 	 32.111600 	 0.004846	 0.191041 	 0.001783 	 0.089466 	 0.020777
1223 	 1.049863 	 9.215500 	 15.515900 	 4.770600 	 0.778700 	 -20.716400 	 9.105300 	 17.212700 	 0.836700 	 -78.178000 	 0.014888	 0.214567 	 0.007629 	 0.050447 	 0.031625
1228 	 1.018601 	 3.526400 	 16.009200 	 3.105400 	 0.971600 	 -84.121300 	 12.266100 	 15.808800 	 0.941300 	 -87.626800 	 0.015769	 0.097264 	 0.007261 	 0.191197 	 0.022343
1230 	 fail 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1231 	 0.990474 	 16.641100 	 15.567800 	 4.613400 	 0.948600 	 76.996400 	 14.392900 	 17.373500 	 0.733900 	 87.630500 	 0.008068	 0.272233 	 0.000645 	 0.086181 	 0.003066
1233 	 0.965272 	 28.780500 	 13.971400 	 3.610900 	 0.747300 	 -54.195900 	 206.797300 	 14.589800 	 0.171200 	 -41.847500 	 0.009644	 0.228831 	 0.007698 	 0.028442 	 0.001777
1239 	 0.990239 	 7.277500 	 15.878400 	 2.190700 	 0.674400 	 54.169800 	 29.445300 	 16.019200 	 0.445200 	 53.477800 	 0.016123	 0.160097 	 0.002885 	 0.077557 	 0.020564
1241 	 1.028928 	 9.646900 	 15.206200 	 4.687300 	 0.787100 	 -58.104400 	 13.116300 	 16.717900 	 0.703600 	 -13.857600 	 0.009740	 0.159894 	 -0.000784 	 0.047944 	 0.039337
1243 	 1.023475 	 12.126400 	 14.501100 	 4.934800 	 0.763900 	 -7.810600 	 22.319200 	 15.698200 	 0.554700 	 -23.833500 	 0.014374	 0.204316 	 0.005465 	 0.025084 	 0.019780
1255 	 1.236223 	 18.104300 	 15.628700 	 6.872100 	 0.986300 	 89.292500 	 0.010000 	 20.081500 	 0.050000 	 -40.475500 	 0.060220	 0.330347 	 0.014660 	 0.110768 	 0.093002
1259 	 0.999229 	 14.034100 	 14.175700 	 3.434500 	 0.661300 	 54.568100 	 34.781200 	 14.580100 	 0.817200 	 47.114100 	 0.012814	 0.212383 	 0.106211 	 0.068218 	 0.006738
1261 	 0.985402 	 15.216400 	 15.857300 	 5.031300 	 0.786700 	 33.078500 	 31.668000 	 17.351400 	 0.476800 	 -8.299000 	 0.015047	 0.334425 	 0.002468 	 0.077698 	 0.012533
1264 	 0.993959 	 18.543100 	 15.626300 	 6.695400 	 0.710300 	 35.020900 	 9.768400 	 18.388000 	 0.378100 	 25.350900 	 0.009491	 0.229039 	 0.005842 	 0.028607 	 0.000000
1266 	 1.006504 	 4.499000 	 15.726600 	 3.239300 	 0.800200 	 57.415000 	 12.876600 	 16.058200 	 0.870100 	 70.862100 	 0.009165	 0.180938 	 -0.003780 	 0.065055 	 0.000000
1267 	 0.963891 	 11.008100 	 15.558100 	 3.520700 	 0.869500 	 -2.768300 	 30.464900 	 15.416200 	 0.695300 	 -32.205000 	 0.006759	 0.283634 	 -0.002399 	 0.015810 	 0.025278
1269 	 1.024187 	 4.631300 	 15.212400 	 3.484800 	 0.981200 	 82.947000 	 15.470100 	 15.480100 	 0.766700 	 -63.130100 	 0.012435	 0.168657 	 0.003465 	 0.068456 	 0.013670
1274 	 0.989618 	 8.511700 	 15.453300 	 4.227000 	 0.853500 	 6.496400 	 18.706500 	 16.269300 	 0.830800 	 2.918600 	 0.012698	 0.267258 	 0.003566 	 0.033295 	 0.043143
1275 	 1.012420 	 4.550700 	 15.760900 	 2.524400 	 0.824300 	 55.186800 	 17.341000 	 15.341300 	 0.837400 	 34.336100 	 0.015418	 0.182933 	 0.004612 	 0.261255 	 0.018917
1276 	 1.028766 	 16.007600 	 15.349700 	 6.662900 	 0.775900 	 -34.159500 	 5.830200 	 17.211700 	 0.818900 	 10.989000 	 0.012390	 0.257849 	 0.008857 	 0.073717 	 0.048883
1277 	 0.995172 	 9.523100 	 14.290500 	 2.345100 	 0.719300 	 -18.613000 	 34.389400 	 14.088700 	 0.677300 	 -18.398800 	 0.016234	 0.200309 	 0.002577 	 0.062371 	 0.002101
1280 	 0.982642 	 16.702700 	 15.831000 	 8.064700 	 0.733900 	 60.699400 	 28.157800 	 17.676300 	 0.541000 	 -42.964500 	 0.009306	 0.312008 	 0.011399 	 0.085368 	 0.009946
1283 	 1.013723 	 229.606100 	 13.372300 	 8.169900 	 0.714900 	 -66.507200 	 0.012200 	 24.149400 	 0.073100 	 -59.870900 	 0.030829	 0.138653 	 -0.000092 	 0.228915 	 0.048256
1285 	 1.002483 	 8.219500 	 15.533300 	 3.013600 	 0.885700 	 -83.079400 	 17.569300 	 15.997500 	 0.911200 	 7.389800 	 0.014375	 0.209159 	 -0.001426 	 0.049893 	 0.000000
