1000 -34.998600 1.152833 -0.703960 72.193693 -0.093920 0.360770 2.656110 0.478662 2.056935 3.110255 5.662700 2.752979 1.820655 12.764347 17.926632 -6.197703 169.012658 3.387113 -0.741957 -77.893796 -10.495881 -45.327404 1.433035 0.148619 8.383470 22.527604 5.028386 29.264191 -2.060584 
1001 2.126200 0.985760 -1.876373 71.010474 0.029040 0.023637 1.576678 -0.074181 1.352864 1.372552 16.622155 12.286646 12.110405 0.000079 21347.027103 -37.376405 216.292451 4.766939 -1.827634 58.209471 19.979215 -179.242580 5.491576 2.190152 10.127834 34.126718 0.751935 48.011007 -2.567644 
1005 -31.405200 1.302156 17.309930 74.750503 0.630984 -0.124339 2.112231 0.068263 3.065886 7.567381 17.548405 5.723763 2.318954 18.847422 17.944864 -2.234236 -28.553992 15.105709 1.341683 -4375.111706 -0.669630 0.000000 149213019874732677542748725925237843675369308087481959591759338012672.000000 -521.235650 26.303836 11.480219 0.257902 31.676501 -1.810950 
1011 -17.609200 0.984708 8.418030 72.516165 1.000000 1.000000 1.491262 -0.173742 1.247620 1.755426 9.674073 7.754020 5.510953 4.428759 43.788765 5.337502 -0.000000 1749713795872134841085185706773544544253205544960.000000 -401.656226 55.804779 8.674008 0.509363 136.666208 10.065136 6.830964 2.506039 0.148576 39.385748 -2.062693 
1012 112.946100 1.002389 77.177979 73.904893 1.108754 0.234229 1.550573 -0.153967 1.065212 1.141638 3.091439 2.902183 2.707897 0.000000 518034.034153 -74.058283 -2.290353 40.205114 8.709783 -830.483764 0.964282 50.176586 2.344372 -0.364089 1.549560 -49.460455 10.379536 22.178599 -2.492971 
1013 -57.630200 1.128793 -34.580130 68.471250 0.224219 0.030547 1.581438 -0.002202 1.610696 1.639331 3.030959 1.881769 1.848900 11.672271 25.696845 -4.470296 -0.000000 72291444525268737987653901254832136474591232.000000 -461.006177 -83.682333 -8.183266 -17.200892 21.219154 -3.130744 224.828089 1.632378 0.513966 37.856351 -2.065911 
1015 -10.160900 1.009750 16.917983 69.763650 0.147945 -0.153115 1.058838 -0.091716 2.069790 3.169484 5.982638 2.890457 1.887575 80.592480 5.121448 4.399887 -277.003289 2.023877 -0.656682 201.682695 -4.458830 347.058259 2.321180 9.216842 8.633851 2.430046 0.148581 15.528554 -2.689010 
1016 65.300600 0.990418 14.088280 69.084838 0.402285 -0.331588 1.129989 -0.031175 1.032262 1.058433 3.715371 3.599251 3.510255 0.713622 116.214355 9.594812 -1.358700 81.151043 8.080850 1873.406932 -0.557839 -1.478617 76.229863 8.224509 -0.000000 -0.000048 -25.269912 35.672885 -1.886731 
1017 -57.648600 1.066759 -18.506846 69.520015 0.485925 0.164238 1.979471 0.242278 13.959319 13.959339 53.975682 3.866642 3.866636 -1.300134 156.157263 4.682877 15.143050 35.854195 1.472664 3013.609879 1.067624 -563.801111 1.790335 1.001903 15.144407 35.852753 1.472442 57.377597 -1.691484 
1018 -45.078500 0.988922 -36.079633 74.867341 -0.042661 -0.004056 1.126855 -0.217026 1.538996 1.647621 6.804209 4.421201 4.129717 19.591582 17.113406 3.253790 0.000000 163702497759631863698298901626880.000000 397.775437 105.994351 7.064710 2.169737 49.215241 8.889090 12.256724 -10.897657 0.408097 29.849474 -2.445661 
1021 140.553400 1.039000 103.288354 78.791539 -0.431205 0.282375 1.795602 -0.306474 1.162176 1.168392 3.361420 2.892351 2.876961 0.000000 9969932189324981983344852992.000000 -1063.863384 45.758668 6.804890 22.847909 -1.437444 -4628448.075341 -0.870976 51.712493 68.578195 -73225.167258 -64457.124831 -10.475097 22.178599 -2.300780 
1024 -3.842100 0.964745 -3.966667 74.758749 0.417798 0.043165 1.074696 0.085787 1.097062 1.126732 3.348683 3.052410 2.972030 16.917477 21.515066 4.886807 7.614566 32.151196 6.066922 70.789169 4.272937 4.701552 7.472516 0.209536 -12.080655 25.579846 5.508241 38.613478 -2.364593 
1025 -41.633200 0.968968 -13.595926 73.433746 0.227928 -0.050131 1.409557 -0.517221 2.330818 2.377013 26.832152 11.511906 11.288182 10.322209 61.926115 -5.054417 25.103797 38.893013 2.585664 2320.328995 -1.765507 381.550867 3.095374 0.794855 -24.856226 -39.047942 2.657305 72.768667 -2.172997 
1026 15.727100 1.102375 44.029623 83.507945 0.253787 0.593643 0.931205 2.479259 2.258339 3.466978 15.535922 6.879358 4.481113 36.995263 9.669316 -7.472728 -31.487882 10.570375 0.465281 1908.285275 1.524509 342.717345 2.814726 5.404310 -16.117761 3.167547 0.148581 17.144779 -2.056293 
1027 105.638800 1.362640 82.208344 76.392295 -0.099076 -0.772566 4.748098 -2.508935 1.338508 2.263541 2.589620 1.934707 1.144057 79.889042 6.561059 4.994304 0.607325 69.277837 30.792248 252.023606 -2.877456 -43.193820 8.480846 8.303761 -22.381653 1.504133 0.148583 21.317377 -2.658122 
1028 7.028000 0.972833 3.066549 64.788618 0.214804 0.061759 1.450387 -0.193767 1.439166 1.462030 2.860758 1.987788 1.956703 0.000000 1240140141808612091466199582781680906965079863633509351424.000000 -719.816089 -1.351357 56.739953 6.301545 753.753789 -1.320892 224.443911 2.151881 1.484630 -3.442615 34.180057 3.365717 27.576300 -2.595197 
1030 -34.639700 1.027496 15.380929 68.418486 0.090440 -0.013361 0.909947 0.079932 1.626175 1.629206 3.476936 2.138108 2.134129 -96.304082 7.135069 2.462744 -0.000000 249321.662718 -892.103675 278.628123 4.338913 0.000002 33267.320277 668.108793 -50.917228 7.283915 0.961712 23.074615 -3.263685 
1032 111.792400 1.057068 106.197182 84.069280 0.067115 -0.149234 1.883209 0.046320 4.470924 4.473911 28.619532 6.401257 6.396983 11.134663 62.974168 7.572430 -126.218241 15.489183 2.877986 12.360486 -135.635462 3.188876 169.560803 0.755755 123.010583 15.772345 2.908882 96.016711 -2.245531 
1036 31.300200 1.042359 28.570600 73.471462 0.063237 0.068790 0.824522 -0.169121 1.123496 1.124375 2.330845 2.074636 2.073014 163.777801 3.844117 7.142328 187.549747 3.566416 -3.785000 3.101796 36.330987 215.943674 3.207215 3.395068 0.000064 24485.627870 12.034904 17.144779 -2.614916 
1038 62.360600 1.072690 -8.629324 70.239201 -0.378153 0.707587 1.608380 1.839429 1.909498 1.945845 7.677022 4.020439 3.945342 0.000000 30891001839603766626599222505801515008.000000 -968.965839 12.632669 15.307945 -2.143577 2779.551839 -1.014717 387.756239 1.871223 0.775197 -12.613923 15.282483 2.378201 22.178599 -2.366631 
1041 -34.517400 1.056969 27.773547 63.877232 0.415941 0.001656 0.678888 0.131832 1.923895 1.945165 7.453302 3.874069 3.831706 76.941095 9.817950 -2.141882 74.062572 10.072126 1.639560 -4668.613788 0.769883 377.498727 1.725701 -0.520851 75.074392 -10.003757 1.679886 29.264191 -1.406850 
1042 123.911100 1.130153 156.642410 87.253720 -0.197480 -0.163084 0.867976 -0.596581 2.824476 2.997461 8.295491 2.937002 2.767506 17.117595 12.635601 -10.540337 36.364347 8.803332 1.469119 -4395.186862 -0.810102 312.324346 1.798000 0.399901 -39.595806 8.400716 1.970859 19.693961 -2.114953 
1044 8.841100 0.988353 22.624234 82.868937 0.499205 0.010625 1.447352 -0.028060 1.291332 1.187692 6.845400 5.301036 5.763613 -1.433000 178.484784 4.864304 0.000004 506802.036770 20.626010 -44.310419 16.973475 -3.281837 108.443019 3.681594 131.428210 1.879125 1.688935 86.965293 -1.809328 
1047 16.536200 0.996981 42.928603 83.225821 0.615846 -0.339769 1.746989 0.049116 1.801089 1.703866 9.875589 5.483122 5.795989 15.392353 22.619389 3.810245 -0.000000 1649373792876677795130613431449769903342033795082524557312000.000000 -634.348139 -101.892097 7.819952 250.740183 1.796671 0.454317 22.614282 18.665233 2.568765 39.385748 -2.402729 
1050 25.117100 1.109502 -3.495419 81.943426 -0.524543 -0.016544 0.245422 0.767670 2.259841 3.080114 9.764560 4.320906 3.170194 -58.236269 13.263568 -5.671059 550.279574 3.355636 2.639285 -134.554468 -11.041355 -101.766398 9.338901 -6.101298 -7.963178 -15.735815 0.175595 37.114070 -1.864648 
1053 3.818500 1.063041 1.243169 77.184091 0.437149 0.113467 0.751176 -0.186276 1.153965 1.187504 4.308563 3.733704 3.628252 99.811256 4.907530 -3.284721 -869.917524 1.411114 8.035942 -106.001235 -4.458981 -230.163179 1.512854 -0.401586 -79.170460 5.506293 2.318864 15.224073 -1.617131 
1057 58.971200 1.049114 51.060587 59.429926 0.045695 0.012956 1.934645 0.090759 1.184662 1.227456 4.989575 4.211813 4.064974 19.955851 19.774287 -5.210393 -45.054970 11.292113 -4.670899 -23.179211 -14.693336 -23.087743 17.775657 5.312171 1.980302 -6.552163 0.148591 37.114070 -1.986201 
1059 -27.899000 0.985643 22.352950 74.808697 1.565126 0.149874 1.513495 -0.119339 1.510436 1.526463 4.366474 2.890871 2.860518 13.406641 13.961031 -4.240672 31.950622 5.916415 -19.226273 63.433423 6.850338 3.467527 23.818068 11.914314 7.758764 10.187572 0.482022 20.087841 -2.071782 
1061 69.773200 1.282260 8.879625 65.364812 0.099205 -0.994605 0.753393 0.172326 1.434304 1.892673 5.829996 4.064687 3.080298 -268.830253 6.205806 4.186285 1981.191481 2.029451 12.277834 -184.798323 5.831940 410.584276 4.847763 6.414088 -9.041900 9.519789 0.158859 30.446464 -3.049606 
1066 -102.185300 1.208828 -10.071894 64.184978 0.285438 -0.554654 1.668505 -0.015053 1.648717 2.300001 8.224420 4.988376 3.575833 35.496888 15.660236 -2.221792 -0.000000 144217346962162627677981315907302292821400189799635972259840.000000 -491.197922 -202.661434 6.944823 1.799834 63.875960 -8.108508 -28.973236 10.787852 0.432847 37.114070 -1.584437 
1067 -183.000700 1.126073 -49.794370 67.960249 -0.095327 -0.462701 0.896868 -1.105862 1.209285 1.254973 2.585277 2.137857 2.060025 112.414001 3.310878 -1.842901 -0.000000 855774370.442712 -408.628385 -413.244576 -1.960330 217.345680 1.831505 12.725800 -40.399537 3.635471 0.599331 10.044475 -1.298206 
1069 -105.389100 0.970629 -81.003844 66.331316 -0.079387 0.154563 1.221728 0.221225 1.576403 1.543927 6.839402 4.338614 4.429874 0.064356 567.423919 -15.639594 -3.234569 63.491438 6.415666 3017.744833 -0.868937 34497113.847752 0.011525 -42.884603 5.259079 47.047249 3.571104 48.971227 -2.566829 
1071 39.380700 1.243961 5.697310 74.103092 -0.009928 -0.121738 0.417427 1.315998 2.749787 5.211530 14.966600 5.442823 2.871825 -81.226599 7.773398 -3.319538 61.291736 9.103360 1.293225 5194.973312 -0.936518 21.606540 9.446276 0.279010 -2811.508679 -1.141538 34.959939 23.536107 -1.634060 
1075 41.288900 0.983527 22.796346 78.481344 -0.389729 0.299637 6.025616 0.081633 1.014722 1.169351 2.272372 2.239404 1.943276 -22.259535 13.411297 -7.726402 -32.762273 10.884803 6.351758 -0.461467 -4792390.178846 3.013801 2.701759 0.148584 -12.589867 17.610981 11.345982 25.985764 -2.036468 
1076 25.428200 0.990634 73.645733 71.756738 -0.019854 -0.015880 1.046731 -0.391589 2.605591 2.682468 13.286971 5.099408 4.953263 -1.131172 124.634905 -11.062852 -18.837025 27.004582 -3.106362 -3113.068629 1.234360 -988.630721 1.829953 -1.908850 20.518343 25.914896 2.373539 53.008031 -2.381376 
1079 192.754500 1.008858 156.329128 85.265491 0.424998 0.007294 4.638214 -0.469176 1.821823 2.441394 6.223561 3.416118 2.549184 0.000000 19868178772082446586339676866767233841364992.000000 -954.069914 832.574662 2.436981 -6.354752 40.933724 -16.899527 10.716419 27.009790 4.519473 -553.795790 2.163654 0.985602 36.386343 -2.402020 
1080 -45.245800 0.967698 -20.045347 71.970030 0.416777 1.565536 1.430107 -0.082207 0.994001 1.002890 2.434410 2.449102 2.427393 7.054695 36.260020 4.544041 -7.210792 35.824879 -4.496374 615855.494747 0.190363 7.164177 35.934613 4.518932 42.546099 -70.783545 -0.044660 41.796471 -2.158831 
1082 57.798300 0.982302 68.003849 67.297593 0.339293 0.016785 1.134576 0.061601 2.829498 3.120262 9.475543 3.348842 3.036778 5.253735 47.097165 -5.718280 18.443172 24.429713 1.823658 1250.700424 -1.730451 -193.760620 3.070880 0.696616 18.509057 24.334105 1.959217 41.796471 -2.282241 
1083 118.517900 1.000192 73.788356 86.302365 0.189006 0.060670 1.239880 -0.039369 2.508655 2.512802 6.869631 2.738372 2.733853 -0.000000 64185950807012747474482011792642564347381230104119071465275392.000000 -874.978056 -6.625863 34.941263 2.999671 1880.345053 1.570245 -363.593636 2.618588 1.046211 6.838158 34.385663 2.874766 31.676501 -2.545427 
1084 -31.724800 0.972964 -21.842423 94.564967 -0.568093 -0.217798 0.587129 -0.086474 1.470926 1.630514 2.707385 1.840599 1.660449 3.406759 27.654882 -18.893861 -0.000000 14155982477123301376.000000 227.695265 -239.823652 -2.062621 12.660125 1.459200 0.148597 0.038444 297.679070 33.805271 22.622171 -2.214072 
