1000 	 1.152833 	 83.795200 	 14.225800 	 7.097800 	 0.878400 	 -27.936900 	 0.093555 	 0.387878 	 0.084729 	 0.261970 	 0.023277
1001 	 0.985760 	 57.169400 	 13.594700 	 6.216400 	 0.799800 	 -33.435000 	 0.024389 	 0.264995 	 0.003252 	 0.090316 	 0.041068
1005 	 1.302156 	 3073.004600 	 12.573300 	 17.237300 	 0.813100 	 -55.174800 	 0.171806 	 0.263708 	 0.250160 	 0.160840 	 0.019460
1009 	 1.029182 	 21.155200 	 14.728100 	 5.321000 	 0.803400 	 -44.625300 	 0.016082 	 0.036239 	 0.008019 	 0.334488 	 0.140320
1011 	 0.984708 	 319.220400 	 13.110100 	 8.855600 	 0.840000 	 80.078600 	 0.022178 	 0.226854 	 0.004925 	 0.125029 	 0.019356
1012 	 1.002389 	 18.703200 	 15.014400 	 4.232100 	 0.895200 	 37.750200 	 0.016362 	 0.291831 	 0.008389 	 0.077627 	 0.033936
1013 	 1.128793 	 73.806900 	 13.983700 	 5.854400 	 0.731600 	 -28.108500 	 0.104997 	 0.373465 	 0.116942 	 0.092179 	 0.045862
1015 	 1.009750 	 17.398400 	 15.365200 	 6.098000 	 0.708200 	 -50.525000 	 0.013008 	 0.209128 	 0.005903 	 0.080402 	 0.003988
1016 	 0.990418 	 29.379800 	 14.672800 	 3.059300 	 0.734400 	 -79.331800 	 0.032924 	 0.207782 	 -0.006418 	 0.128517 	 0.056280
1017 	 1.066759 	 903.564100 	 12.107200 	 9.261300 	 0.799500 	 16.211800 	 0.092808 	 0.297806 	 0.028592 	 0.078243 	 0.004650
1018 	 0.988922 	 46.113700 	 14.304200 	 4.349100 	 0.808600 	 26.949200 	 0.021721 	 0.279436 	 0.012769 	 0.030613 	 0.029511
1019 	 0.973977 	 52.074200 	 14.195400 	 5.069400 	 0.683100 	 45.200100 	 0.016058 	 0.135386 	 0.006912 	 0.396081 	 0.090484
1020 	 1.354866 	 209.721400 	 12.430000 	 6.839300 	 0.773600 	 -30.356100 	 0.058985 	 0.028632 	 0.041406 	 0.606144 	 0.084854
1021 	 1.039000 	 14.530900 	 15.086600 	 4.933000 	 0.904500 	 31.624600 	 0.018836 	 0.198993 	 0.004945 	 0.052301 	 0.027349
1024 	 0.964745 	 50.656900 	 13.969800 	 4.486100 	 0.737000 	 44.412400 	 0.009312 	 0.253588 	 0.000555 	 0.027491 	 0.003888
1025 	 0.968968 	 145.750500 	 12.111600 	 5.392900 	 0.815000 	 4.009900 	 0.028912 	 0.116692 	 0.008584 	 0.220912 	 0.070035
1026 	 1.102375 	 19.470400 	 14.728100 	 5.564600 	 0.812500 	 -83.960400 	 0.029014 	 0.262002 	 0.011914 	 0.105982 	 0.015998
1027 	 1.362640 	 14.068400 	 14.837600 	 3.523500 	 0.967400 	 70.446900 	 0.078172 	 0.364304 	 0.077985 	 0.242600 	 0.028479
1028 	 0.972833 	 60.126600 	 14.591100 	 8.068600 	 0.840000 	 6.854300 	 0.016579 	 0.356502 	 0.005249 	 0.038661 	 0.000000
1030 	 1.027496 	 40.386900 	 14.337400 	 6.095900 	 0.681900 	 -41.920200 	 0.016595 	 0.179169 	 0.003794 	 0.029707 	 0.000900
1032 	 1.057068 	 70.323600 	 12.164900 	 4.197500 	 0.831100 	 -80.498600 	 0.039455 	 0.220672 	 0.038231 	 0.162641 	 0.016853
1034 	 1.222900 	 61.082600 	 13.920600 	 7.200900 	 0.933600 	 -32.543700 	 0.061008 	 0.146548 	 0.063266 	 0.549625 	 0.055108
1036 	 1.042359 	 13.092500 	 15.274400 	 4.523900 	 0.667600 	 10.736600 	 0.022467 	 0.203135 	 -0.001029 	 0.073813 	 0.000000
1038 	 1.072690 	 9.489900 	 15.420500 	 2.884900 	 0.875900 	 -89.491000 	 0.044633 	 0.227921 	 0.012630 	 0.118413 	 0.026107
1039 	 1.313372 	 140.278500 	 13.363400 	 6.471200 	 0.684400 	 8.354400 	 0.061519 	 0.093730 	 0.049513 	 0.303196 	 0.050975
1040 	 1.437246 	 24.582100 	 14.325400 	 5.345800 	 0.839400 	 -46.834500 	 0.030849 	 0.070106 	 0.037081 	 0.734651 	 0.142157
1041 	 1.056969 	 92.572200 	 13.513600 	 8.338400 	 0.715000 	 43.057800 	 0.019847 	 0.141145 	 0.010822 	 0.115244 	 0.020566
1042 	 1.130153 	 25.201300 	 14.843200 	 5.741200 	 0.841400 	 -7.392600 	 0.026274 	 0.142400 	 0.007808 	 0.083129 	 0.038609
1043 	 1.063372 	 158.679700 	 13.278600 	 6.150300 	 0.915900 	 6.643900 	 0.079507 	 0.289646 	 0.082111 	 0.364002 	 0.050827
1044 	 0.988353 	 224.847000 	 12.998100 	 5.107600 	 0.538600 	 73.063000 	 0.035170 	 0.245146 	 -0.007447 	 0.213059 	 0.018621
1047 	 0.996981 	 89.596500 	 13.695600 	 6.175600 	 0.819000 	 -81.479600 	 0.026043 	 0.257768 	 0.008098 	 0.102094 	 0.012089
1048 	 1.616851 	 26.507800 	 14.463500 	 3.368700 	 0.583400 	 70.017500 	 0.092752 	 0.061426 	 0.047792 	 0.319577 	 0.049065
1050 	 1.109502 	 25.142100 	 13.687800 	 4.165300 	 0.793600 	 -38.489000 	 0.033311 	 0.174095 	 -0.002483 	 0.034324 	 0.008674
1051 	 0.997539 	 930.659100 	 12.624500 	 11.671200 	 0.636300 	 -83.400800 	 0.048399 	 0.370102 	 0.017375 	 0.917361 	 0.100885
1053 	 1.063041 	 10.678300 	 15.361600 	 3.716200 	 0.741600 	 29.846400 	 0.026265 	 0.221514 	 0.005647 	 0.072751 	 0.047347
1057 	 1.049114 	 35.148400 	 13.924700 	 4.533000 	 0.916900 	 -32.755800 	 0.026352 	 0.192447 	 0.001560 	 0.020591 	 0.003461
1058 	 1.026824 	 29.191600 	 14.182900 	 3.284200 	 0.787800 	 -80.352800 	 0.033647 	 0.067900 	 0.012737 	 0.588661 	 0.232143
1059 	 0.985643 	 100.145600 	 14.462800 	 8.972900 	 0.831200 	 60.923200 	 0.012949 	 0.184276 	 0.007205 	 0.180659 	 0.059410
1061 	 1.282260 	 13.878700 	 13.759200 	 5.106700 	 0.660800 	 -87.031900 	 0.016821 	 0.166828 	 0.000619 	 0.049111 	 0.012734
1066 	 1.208828 	 837.194000 	 12.447900 	 10.664500 	 0.846200 	 -75.878600 	 0.070848 	 0.092012 	 0.053599 	 0.170922 	 0.216634
1067 	 1.126073 	 68.028600 	 15.025500 	 10.323300 	 0.895900 	 28.154800 	 0.033519 	 0.147630 	 0.000748 	 0.063310 	 0.000000
1069 	 0.970629 	 203.086300 	 12.969500 	 8.293200 	 0.803800 	 -43.931500 	 0.025375 	 0.185144 	 -0.006843 	 0.034265 	 0.041268
1071 	 1.243961 	 15.197200 	 14.662200 	 4.052700 	 0.785100 	 -34.239400 	 0.044250 	 0.196511 	 0.019320 	 0.073195 	 0.010686
1075 	 0.983527 	 19.407200 	 14.648600 	 3.497600 	 0.978100 	 -10.975800 	 0.015386 	 0.233751 	 0.005436 	 0.019056 	 0.046976
1076 	 0.990634 	 212.682600 	 12.658900 	 9.301100 	 0.803000 	 0.005866 	 0.022336 	 0.245513 	 0.007986 	 0.048557 	 0.000646
1079 	 1.008858 	 18.559100 	 14.017400 	 4.571300 	 0.946800 	 4.426300 	 0.014856 	 0.214107 	 -0.009068 	 0.030526 	 0.022845
1080 	 0.967698 	 114.225500 	 13.736100 	 5.637300 	 0.692600 	 87.860900 	 0.014883 	 0.241821 	 -0.002552 	 0.055181 	 0.015871
1082 	 0.982302 	 82.142800 	 13.745000 	 5.605900 	 0.646000 	 48.901300 	 0.024206 	 0.227359 	 0.004400 	 0.078323 	 0.057702
1083 	 1.000192 	 22.581600 	 14.515600 	 5.318900 	 0.659300 	 -8.148600 	 0.019271 	 0.339904 	 -0.002875 	 0.085779 	 0.008685
1084 	 0.972964 	 77.413000 	 14.479400 	 9.481100 	 0.803900 	 -57.595900 	 0.011663 	 0.284434 	 0.010921 	 0.035250 	 0.000000
1088 	 0.974253 	 2076.579300 	 11.943900 	 12.176900 	 0.889200 	 39.044300 	 0.040050 	 0.306507 	 0.023839 	 0.087115 	 0.022705
1089 	 0.998181 	 25.718000 	 14.394300 	 6.843000 	 0.728100 	 12.596400 	 0.011163 	 0.227690 	 -0.001662 	 0.036573 	 0.001617
1090 	 0.961087 	 1774.516100 	 11.865500 	 11.798000 	 0.738000 	 -83.306200 	 0.034232 	 0.273523 	 0.006790 	 0.172185 	 0.023995
1094 	 1.008282 	 15.653500 	 15.290500 	 4.689500 	 0.857200 	 14.510200 	 0.017332 	 0.249209 	 0.006689 	 0.020084 	 0.000000
1099 	 1.073799 	 20.954200 	 14.081900 	 4.737700 	 0.878500 	 -72.599800 	 0.028546 	 0.140486 	 -0.001486 	 0.309044 	 0.017679
1101 	 0.962503 	 78.811700 	 13.699900 	 6.144400 	 0.732000 	 -53.473100 	 0.015154 	 0.198290 	 -0.007741 	 0.148502 	 0.008862
1102 	 1.020480 	 40.967500 	 14.889100 	 7.711600 	 0.775000 	 57.911800 	 0.021866 	 0.217255 	 0.001661 	 0.035937 	 0.042862
1103 	 0.985901 	 125.993400 	 13.906300 	 8.399700 	 0.786700 	 63.094300 	 0.030923 	 0.273870 	 0.014174 	 0.121609 	 0.020492
1107 	 1.030730 	 6.909900 	 15.972300 	 3.230100 	 0.805000 	 -78.722100 	 0.012768 	 0.148904 	 -0.000706 	 0.114737 	 0.008554
1109 	 1.013528 	 1038.567900 	 12.822100 	 15.071800 	 0.835200 	 -6.567600 	 0.036795 	 0.168118 	 0.001484 	 0.111474 	 0.074186
1111 	 0.976785 	 128.719900 	 14.085800 	 8.321700 	 0.868600 	 -39.490600 	 0.020904 	 0.258462 	 -0.009206 	 0.041693 	 0.003277
1112 	 0.982146 	 60.208300 	 13.850700 	 4.022600 	 0.714600 	 -59.258100 	 0.026429 	 0.287178 	 -0.001167 	 0.035698 	 0.019842
1114 	 1.068017 	 11.858900 	 15.425400 	 5.465100 	 0.670100 	 77.761500 	 0.016001 	 0.200608 	 -0.003860 	 0.060001 	 0.018925
1118 	 0.917399 	 272.069500 	 10.609700 	 5.606900 	 0.683900 	 11.487800 	 0.013227 	 0.134718 	 -0.005604 	 0.046788 	 0.011344
1120 	 1.065319 	 14.251300 	 15.040400 	 6.201800 	 0.901400 	 4.545400 	 0.015573 	 0.194029 	 0.006130 	 0.057313 	 0.025250
1122 	 0.981146 	 28.394700 	 14.784100 	 4.921800 	 0.892400 	 -24.402400 	 0.015558 	 0.152107 	 0.004952 	 0.155349 	 0.046845
1123 	 1.000745 	 20.772000 	 14.739000 	 4.984200 	 0.946900 	 15.789700 	 0.027041 	 0.328712 	 0.006997 	 0.027102 	 0.012488
1124 	 1.044623 	 36.728000 	 13.943500 	 7.300100 	 0.886000 	 71.947800 	 0.032455 	 0.293044 	 0.020784 	 0.003289 	 0.034065
1125 	 1.018770 	 484.617800 	 12.776900 	 13.574800 	 0.647200 	 82.766800 	 0.036384 	 0.118544 	 0.017660 	 0.358217 	 0.048601
1126 	 0.987991 	 410.517000 	 13.169000 	 11.158900 	 0.873600 	 -47.864500 	 0.019512 	 0.229719 	 0.005308 	 0.050219 	 0.013123
1128 	 1.008548 	 74.498800 	 13.638900 	 8.130200 	 0.917700 	 -2.100900 	 0.032916 	 0.319487 	 0.007298 	 0.130742 	 0.018693
1130 	 1.017578 	 15.639600 	 14.797000 	 4.392300 	 0.953100 	 -41.921700 	 0.029794 	 0.237054 	 -0.004843 	 0.035543 	 0.008345
1132 	 0.988024 	 49.513400 	 13.965000 	 4.807400 	 0.530400 	 -17.100200 	 0.025857 	 0.240305 	 0.009561 	 0.061425 	 0.068454
1135 	 1.019914 	 20.754500 	 15.344600 	 5.382900 	 0.832400 	 51.329700 	 0.025885 	 0.238779 	 0.006817 	 0.033714 	 0.021346
1136 	 1.200200 	 395.570800 	 14.032800 	 13.252900 	 0.841300 	 41.730100 	 0.064733 	 0.203741 	 0.017686 	 0.027774 	 0.010963
1137 	 0.992352 	 13.273000 	 15.268700 	 4.579100 	 0.904200 	 61.499600 	 0.007910 	 0.210281 	 -0.006934 	 0.015027 	 0.043947
1138 	 1.011869 	 17.366100 	 14.811100 	 5.650800 	 0.597300 	 70.474700 	 0.020614 	 0.242352 	 -0.000327 	 0.026206 	 0.058114
1139 	 0.991104 	 75.681900 	 14.653100 	 6.753500 	 0.986700 	 88.049600 	 0.023303 	 0.288548 	 0.010775 	 0.089068 	 0.068607
1140 	 1.238281 	 19.388900 	 13.989400 	 7.198800 	 0.835200 	 20.743600 	 0.023656 	 0.196684 	 0.005623 	 0.069042 	 0.015133
1142 	 1.023133 	 44.559000 	 13.206100 	 4.794800 	 0.896300 	 25.901000 	 0.025762 	 0.155095 	 0.001660 	 0.158791 	 0.021488
1143 	 1.404327 	 18.950700 	 13.764100 	 3.842600 	 0.941900 	 -32.757300 	 0.076055 	 0.041088 	 0.012257 	 0.675583 	 0.061691
1144 	 0.996683 	 42.484700 	 14.576700 	 6.177200 	 0.809000 	 35.478100 	 0.014104 	 0.302227 	 0.001633 	 0.045973 	 0.000000
1147 	 0.991504 	 277.483700 	 13.636200 	 11.175000 	 0.761100 	 42.254500 	 0.027035 	 0.296713 	 0.014593 	 0.079218 	 0.026463
1149 	 1.113582 	 14.081100 	 14.418600 	 5.080600 	 0.686000 	 -1.178500 	 0.016565 	 0.148735 	 0.001912 	 0.179709 	 0.022238
1150 	 0.986819 	 23.531500 	 15.221900 	 4.340500 	 0.721600 	 38.036700 	 0.011448 	 0.245316 	 -0.004194 	 0.042786 	 0.015104
1151 	 0.991001 	 72.347000 	 13.413100 	 5.446400 	 0.821900 	 -73.440200 	 0.019393 	 0.186366 	 -0.001123 	 0.075818 	 0.016631
1155 	 1.046586 	 22.320100 	 14.564900 	 3.485500 	 0.698200 	 70.244600 	 0.037046 	 0.101760 	 0.012695 	 0.179307 	 0.114835
1159 	 0.979380 	 55.583800 	 14.484700 	 4.794500 	 0.717700 	 -18.434200 	 0.011043 	 0.201235 	 -0.005867 	 0.106860 	 0.015250
1163 	 0.993290 	 187.724700 	 14.561500 	 10.790700 	 0.641600 	 55.897800 	 0.023283 	 0.254326 	 -0.005785 	 0.045389 	 0.010147
1164 	 1.025168 	 412.336900 	 13.043800 	 11.369700 	 0.777800 	 -13.147900 	 0.046007 	 0.300978 	 0.023336 	 0.085853 	 0.010748
1165 	 1.006310 	 87.914700 	 14.205600 	 9.779100 	 0.883600 	 27.098200 	 0.017119 	 0.265233 	 -0.001875 	 0.036612 	 0.000000
1166 	 1.059071 	 587.556000 	 11.697300 	 11.558400 	 0.739900 	 -49.310500 	 0.027115 	 0.083716 	 0.012680 	 0.174789 	 0.110272
1167 	 20.703190 	 6.316000 	 15.304800 	 1.592000 	 0.686100 	 10.539600 	 0.204081 	 0.179388 	 0.101062 	 0.111051 	 0.025159
1169 	 1.004711 	 22.106600 	 13.787400 	 4.984900 	 0.826300 	 -22.529400 	 0.012455 	 0.256033 	 0.002576 	 0.081822 	 0.004987
1171 	 1.209774 	 12.980900 	 14.295000 	 4.098400 	 0.905500 	 -36.628900 	 0.039526 	 0.149744 	 0.010064 	 0.085366 	 0.027715
1178 	 1.108853 	 119.627900 	 14.382000 	 12.615800 	 0.852100 	 -37.535500 	 0.026158 	 0.195268 	 0.017827 	 0.719757 	 0.009076
1181 	 0.986310 	 39.414500 	 14.978200 	 5.732300 	 0.850100 	 -55.206100 	 0.014279 	 0.278444 	 0.012276 	 0.047604 	 0.020382
1184 	 0.989838 	 1144.990600 	 12.518700 	 11.778100 	 0.717400 	 14.453100 	 0.030965 	 0.230234 	 -0.008702 	 0.026378 	 0.031935
1189 	 1.005593 	 3011.238500 	 11.562000 	 12.945300 	 0.776000 	 -46.058100 	 0.036013 	 0.172271 	 -0.006672 	 0.021661 	 0.035750
1194 	 1.048063 	 44.409000 	 12.710400 	 4.395800 	 0.829100 	 23.654200 	 0.026046 	 0.147635 	 -0.005130 	 0.039641 	 0.008800
1196 	 0.997978 	 44.225500 	 15.161600 	 7.842800 	 0.680700 	 -76.884200 	 0.015289 	 0.235748 	 0.000320 	 0.130760 	 0.003421
1198 	 1.069872 	 7.052900 	 15.985800 	 4.263400 	 0.958400 	 -78.688200 	 0.015216 	 0.211165 	 0.011162 	 0.068003 	 0.000000
1199 	 1.180608 	 4.609800 	 16.066300 	 4.567300 	 0.713100 	 -30.082600 	 0.019386 	 0.190040 	 0.014590 	 0.092310 	 0.033630
1201 	 0.977168 	 87.423300 	 11.810700 	 5.858600 	 0.874500 	 56.275500 	 0.019936 	 0.107441 	 0.005902 	 0.525265 	 0.161496
1202 	 1.003382 	 27.318900 	 14.670700 	 6.298200 	 0.847700 	 -20.113500 	 0.012231 	 0.189340 	 -0.008230 	 0.083955 	 0.045864
1203 	 0.989558 	 81.945200 	 14.639800 	 9.044700 	 0.827400 	 -19.411800 	 0.017632 	 0.109131 	 0.003771 	 0.432380 	 0.032272
1204 	 1.001879 	 29.216700 	 14.292500 	 4.566900 	 0.681100 	 -12.017100 	 0.034223 	 0.308038 	 0.008612 	 0.087382 	 0.006757
1206 	 1.030323 	 10.318800 	 16.187500 	 5.586300 	 0.887200 	 -10.694800 	 0.021672 	 0.289573 	 0.004289 	 0.060847 	 0.000000
1208 	 1.144923 	 11.019100 	 15.749300 	 5.935400 	 0.934800 	 64.251100 	 0.023502 	 0.065628 	 0.010351 	 0.394973 	 0.034171
1211 	 0.989379 	 71.221400 	 14.599800 	 7.077200 	 0.814700 	 63.653800 	 0.018094 	 0.270474 	 -0.003408 	 0.123706 	 0.012739
1212 	 1.006675 	 80.600700 	 14.030000 	 6.281500 	 0.831900 	 29.936700 	 0.032264 	 0.283852 	 0.001678 	 0.064768 	 0.009294
1216 	 0.987423 	 250.454300 	 13.812100 	 10.949500 	 0.767000 	 -3.826600 	 0.033547 	 0.296781 	 -0.013608 	 0.088362 	 0.096064
1220 	 1.749149 	 7.634200 	 15.639600 	 2.871200 	 0.707200 	 -52.292500 	 0.094863 	 0.294086 	 0.046344 	 0.179911 	 0.000000
1221 	 0.972729 	 33.360200 	 14.629500 	 4.482700 	 0.796600 	 27.151000 	 0.005668 	 0.191194 	 0.001859 	 0.089466 	 0.020777
1223 	 1.066353 	 16.880800 	 15.044300 	 5.645600 	 0.807300 	 -22.982600 	 0.016282 	 0.216305 	 0.009493 	 0.050447 	 0.031625
1228 	 1.043196 	 27.538000 	 14.643900 	 7.172700 	 0.964100 	 -84.938600 	 0.020539 	 0.097165 	 0.007178 	 0.191197 	 0.022343
1230 	 1.052341 	 36.852400 	 14.856600 	 6.917000 	 0.666400 	 11.234700 	 0.025499 	 0.216135 	 0.027659 	 0.044474 	 0.002011
1231 	 0.992266 	 27.333400 	 15.138500 	 5.087800 	 0.924800 	 81.179900 	 0.008745 	 0.266263 	 -0.002457 	 0.086181 	 0.003066
1233 	 0.985058 	 31.389800 	 13.908900 	 3.745200 	 0.741900 	 -53.820200 	 0.010437 	 0.228738 	 0.007690 	 0.028442 	 0.001777
1239 	 1.010172 	 14.817700 	 15.290200 	 3.299400 	 0.644900 	 54.079300 	 0.024295 	 0.156953 	 0.003036 	 0.078533 	 0.020564
1241 	 1.050643 	 20.079600 	 14.681400 	 5.912900 	 0.805300 	 -52.648000 	 0.011269 	 0.159775 	 -0.000902 	 0.047944 	 0.039337
1243 	 1.047759 	 35.251900 	 13.819300 	 6.938600 	 0.745200 	 -10.765700 	 0.016693 	 0.204283 	 0.005466 	 0.025084 	 0.019780
1255 	 1.017197 	 26.617900 	 15.508200 	 7.351100 	 0.986800 	 48.130700 	 0.019287 	 0.330292 	 0.014367 	 0.110768 	 0.093002
1259 	 1.022883 	 35.029600 	 13.496600 	 4.946700 	 0.670100 	 54.350600 	 0.024753 	 0.190608 	 0.006680 	 0.046717 	 0.006738
1261 	 0.990401 	 31.403800 	 15.391800 	 6.445500 	 0.796900 	 29.569900 	 0.017274 	 0.334082 	 -0.000417 	 0.077698 	 0.012533
1264 	 0.998256 	 22.577800 	 15.433900 	 6.539700 	 0.674800 	 32.725900 	 0.010208 	 0.222496 	 0.001902 	 0.028607 	 0.000000
1266 	 1.019563 	 16.088600 	 14.854200 	 5.845800 	 0.814700 	 59.013500 	 0.014027 	 0.181433 	 -0.002128 	 0.065055 	 0.000000
1267 	 0.970864 	 83.210200 	 14.097600 	 6.712200 	 0.854100 	 -13.144000 	 0.014318 	 0.283582 	 -0.002429 	 0.015810 	 0.025278
1269 	 1.070272 	 19.693700 	 14.258100 	 6.340300 	 0.952500 	 -72.610800 	 0.021557 	 0.174558 	 0.008756 	 0.068456 	 0.013670
1274 	 0.994581 	 23.709800 	 14.764600 	 6.101300 	 0.851200 	 6.217300 	 0.014744 	 0.266527 	 0.003097 	 0.033295 	 0.043143
1275 	 1.055903 	 24.446200 	 14.527400 	 5.560100 	 0.830600 	 52.745800 	 0.027766 	 0.180929 	 0.006796 	 0.233415 	 0.018917
1276 	 1.065045 	 17.222900 	 15.049400 	 5.532100 	 0.819000 	 -27.964800 	 0.016383 	 0.255433 	 0.008280 	 0.073717 	 0.048883
1277 	 1.075271 	 29.052900 	 13.390700 	 4.090800 	 0.710300 	 -18.638700 	 0.031584 	 0.195065 	 0.001175 	 0.036689 	 0.002101
1280 	 0.985994 	 39.341100 	 15.395300 	 10.342500 	 0.755700 	 61.649600 	 0.011290 	 0.312114 	 0.011411 	 0.085368 	 0.009946
1283 	 1.013615 	 229.603800 	 13.372300 	 8.169700 	 0.714900 	 -66.506900 	 0.030833 	 0.137345 	 -0.000909 	 0.254270 	 0.048256
1285 	 1.009351 	 20.688900 	 14.773600 	 4.413900 	 0.913100 	 -83.089700 	 0.017613 	 0.209594 	 -0.001584 	 0.049893 	 0.000000
1289 	 1.035593 	 18.300000 	 15.192100 	 8.174300 	 0.760200 	 65.569100 	 0.012107 	 0.158458 	 0.002343 	 0.040798 	 0.000000
1297 	 1.055552 	 15.459800 	 14.258900 	 4.816800 	 0.941000 	 85.434100 	 0.017316 	 0.235498 	 0.000523 	 0.023703 	 0.000000
1300 	 1.070745 	 28.338200 	 14.883200 	 5.574800 	 0.911900 	 75.578800 	 0.039756 	 0.294743 	 0.026706 	 0.170187 	 0.025682
1312 	 1.379499 	 12.202000 	 14.555500 	 2.288400 	 0.898900 	 -44.279300 	 0.036350 	 0.131480 	 0.011343 	 0.034063 	 0.000000
1313 	 0.987591 	 21.879600 	 15.515000 	 3.790900 	 0.657000 	 -63.922800 	 0.012936 	 0.256155 	 -0.001274 	 0.026682 	 0.000000
1315 	 1.099669 	 62.827300 	 14.320000 	 9.638400 	 0.764900 	 -6.116600 	 0.032547 	 0.265051 	 0.016585 	 0.052494 	 0.037767
1316 	 1.025033 	 17.592900 	 15.730200 	 4.037200 	 0.606000 	 -46.570400 	 0.020599 	 0.252443 	 0.014805 	 0.124390 	 0.004571
1325 	 1.025575 	 17.381700 	 15.330500 	 4.116000 	 0.655600 	 -72.900000 	 0.024573 	 0.170802 	 0.004553 	 0.081964 	 0.018650
1327 	 1.087165 	 27.100900 	 14.698500 	 9.804500 	 0.734400 	 -37.312000 	 0.015329 	 0.286201 	 0.007570 	 0.074637 	 0.039088
1332 	 1.043119 	 9.788300 	 15.381600 	 3.757200 	 0.596300 	 50.159300 	 0.011480 	 0.168283 	 0.003073 	 0.019790 	 0.021421
1341 	 0.969721 	 79.045700 	 14.090100 	 8.187200 	 0.806900 	 37.033300 	 0.013240 	 0.273974 	 0.005982 	 0.055702 	 0.017900
1344 	 1.194946 	 6.704900 	 15.845900 	 4.236700 	 0.589100 	 -4.737200 	 0.028606 	 0.192973 	 -0.001019 	 0.044203 	 0.000000
1351 	 0.994825 	 170.337400 	 13.635800 	 9.844400 	 0.667000 	 31.726700 	 0.024102 	 0.221522 	 -0.000564 	 0.054702 	 0.030971
1355 	 0.996197 	 78.921100 	 13.197200 	 4.194900 	 0.819400 	 87.750600 	 0.023716 	 0.160551 	 -0.010062 	 0.057632 	 0.014960
1356 	 1.088457 	 172.193300 	 12.033400 	 5.402100 	 0.773000 	 60.826800 	 0.039298 	 0.095964 	 -0.003623 	 0.024889 	 0.017408
